record_id,doi,title,source,year,original_route,original_reason,original_exclusion_code,criterion_path_route,criterion_path_reason,criterion_path_exclusion_code,manual_triage_queue,design_anchor,multiomics_evidence,aging_title_anchor,scope_all_tracked_5_of_5,causal_all_tracked_5_of_5,abstract
doi:10.1158/1538-7445.am2024-141,10.1158/1538-7445.am2024-141,Abstract 141: A human induced pluripotent stem cell model of KMT2A rearranged leukemia,semantic_scholar,2024,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"Acute lymphoblastic leukemia in infants (iALL) is a high-risk subtype of childhood leukemia with poor survival outcomes despite intensive therapies. Rearrangement of KMT2A (KMT2A-r) occurs in 70% of cases and is associated with refractoriness to therapy, early relapse, and rapid leukemia progression. KMT2A-r generates a driver fusion oncogene, most commonly KMT2A::AFF1 in iALL, which leads to epigenetic dysregulation of target gene transcription. iALL with KMT2A::AFF1 is an unusual cancer in that other somatic mutations are uncommon, there are no known genetic risk factors, and phenotypic switch from lymphoid to myeloid, mixed, or undifferentiated phenotype is common during treatment and particularly resistant to therapies. The cell of origin is thought to be a very early hematopoietic precursor, with transcriptomic studies of iALL blasts showing similarities to hematopoietic stem and progenitor cells (HSPCs), multipotent progenitors and early lymphoid progenitors (ELPs). Unfortunately, research into this rare but devastating disease has been hindered by a lack of appropriate, representative models. Interestingly, KMT2A-r originates in HSPCs in utero and the age of onset of iALL is a strong prognostic factor, with age younger than six months associated with the highest risk of relapse. However, little is known regarding how KMT2A-r subverts early hematopoiesis or drives the severe disease phenotype. In an effort to understand the role of the developmental state of the cell of origin in iALL, we have created a highly controlled induced pluripotent stem (iPS) cell model system of KMT2A::AFF1 leukemia. Specifically, we engineered human iPS cell lines with doxycycline regulatable expression of KMT2A::AFF1 fusion and we are employing CRISPR gene editing technology to introduce clinically identified variants of interest. Utilizing directed differentiation, we have produced functional HSPCs from iPS cells. Notably, this model recapitulates hematopoietic ontogeny, with the ability to control iALL induction at specific developmental stages. Following doxycycline treatment, we demonstrate that the cells express KMT2A::AFF1 fusion transcripts. We are utilizing single cell genomics to investigate transcriptomic changes during hematopoietic differentiation of our KMT2A::AFF1 iPS cells. We will compare these results to published data sets of single cell RNA sequencing data from healthy fetal HSPCs and to our existing iALL and pediatric KMT2A-r ALL single cell sequencing data sets. Our iPS cell based iALL model system provides the opportunity to investigate a range of critical and outstanding questions of iALL disease initiation, progression, and treatment. Citation Format: Erin Guest, Meagan Vacek, Jacqelyn Nemechek, Irina Pushel, Bradley T. Thornton, Molly Leyda, Midhat S. Farooqi, John M. Perry, Jay L. Vivian. A human induced pluripotent stem cell model of KMT2A rearranged leukemia [abstract]. In: Proceedings of the American Association for Cancer Research Annual Meeting 2024; Part 1 (Regular Abstracts); 2024 Apr 5-10; San Diego, CA. Philadelphia (PA): AACR; Cancer Res 2024;84(6_Suppl):Abstract nr 141."
doi:10.4103/agingadv.agingadv-d-25-00041,10.4103/agingadv.agingadv-d-25-00041,Causal association between constipation and dementia and the role of the gut microbiota: A two-sample Mendelian randomization analysis,openalex,2026,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"JOURNAL/agad/04.03/02274129-202604000-00002/figure1/v/2026-04-27T113725Z/r/image-tiff Objectives: Constipation is highly prevalent in the elderly population, while dementia imposes a severe global health burden associated with aging. Observational studies suggest a link between constipation and cognitive decline, but confounding factors and reverse causality hinder causal inference. This two-sample Mendelian randomization (MR) study aimed to investigate the potential causal relationship between constipation and various dementia subtypes and to explore the mediating role of the gut microbiota. Methods: We utilized summary-level data from large-scale, European-ancestry Genome-Wide Association Studies (GWAS). Genetic instruments for constipation were selected from the GWAS Catalog ( P < 5 × 10⁻⁶). data for Alzheimer’s disease and seven other dementia subtypes (e.g., vascular dementia and Lewy body dementia) were sourced from FinnGen and the IEU GWAS database. The gut microbiota data were obtained from the Dutch Microbiome Project. The primary analysis employed the inverse-variance weighted (IVW) method, supplemented by weighted median and MR‒Egger regression. Sensitivity analyses included Cochran’s Q test, MR-Egger intercept test, MR-PRESSO, and leave-one-out analysis to assess pleiotropy, heterogeneity, and robustness. Results: Genetically predicted constipation was significantly associated with an increased risk of Alzheimer’s disease (IVW odds ratio (OR) = 1.15; 95% CI: 1.02 to 1.30, P = 0.0260). Consistent estimates were obtained using weighted median (OR = 1.22, 95% CI: 1.05 to 1.43, P = 0.0103) and MR‒Egger bootstrap methods (OR = 1.31, 95% CI: 1.05 to 1.65, P = 0.005). Sensitivity analyses supported the robustness of this association and indicated a unidirectional causal effect from constipation to Alzheimer’s disease. However, no significant causal links were found between constipation and the other dementia subtypes (all P > 0.05). While MR identified causal relationships between constipation and seven microbial taxa and between thirteen microbial taxa and Alzheimer’s disease, no overlapping microbiota were found, suggesting that the gut microbiota may not mediate the link between constipation and Alzheimer’s disease. Conclusions: This MR study provides evidence supporting a potential causal role of constipation in increasing the risk of Alzheimer’s disease, but not other major dementia subtypes, in populations of European ancestry. The mechanism appears to be independent of the specific gut microbial pathways tested here, implicating alternative pathways such as systemic inflammation or vascular dysfunction. These findings highlight constipation as a potential modifiable risk factor for aging-related cognitive decline, warranting further investigation into its pathophysiology and preventative implications for Alzheimer’s disease."
doi:10.1016/j.aninu.2024.11.028,10.1016/j.aninu.2024.11.028,Integrative analysis of metabolomics and transcriptomics reveals alterations in egg quality and hepatic lipid metabolism in hens supplemented with curcumin,semantic_scholar,2025,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,two_or_more_layers,false,false,false,"Curcumin has been shown to affect lipid metabolism in various ways, but its molecular mechanisms in hens remain poorly understood. In this study, 378 Hy-Line Brown hens, aged 58 weeks, were randomly assigned into three groups, each consisting of 6 replicates with 21 hens per replicate. The control group was fed a basal diet, while the experimental groups received diets supplemented with either 50 or 100 mg/kg of curcumin for 42 days. The results indicated that 50 mg/kg curcumin supplementation significantly increased average egg weight (quadratically, P = 0.001) and decreased the feed conversion ratio (FCR) (quadratically, P = 0.018). Both 50 and 100 mg/kg curcumin supplementation increased the yolk weight (linearly, P = 0.010), yolk color score (linearly, P = 0.001), and thick albumin weight (quadratically, P = 0.003), thereby improving egg quality. Additionally, curcumin supplementation at both doses reduced hepatic triglyceride (TG) content (linearly, P = 0.007) and hepatic free cholesterol (FC) content (linearly, P = 0.003), while increasing serum catalase (CAT) activity (linearly, P = 0.008) and hepatic superoxide dismutase (SOD) activity (linearly, P = 0.013), alleviating hepatic steatosis and oxidative stress in laying hens. Transcriptomic analysis revealed that curcumin primarily upregulated key genes involved in hepatic cholesterol synthesis (Fdft1, Sqle, Cyp51A1, Msmo1, and Dhcr24) and downregulated key genes involved in hepatic TG synthesis (Acaca, Acacb, and Fasn). Metabolomic analysis identified upregulated serum lysoPS 18:1 as the most significant explanatory variable in curcumin-fed hens. Integrated metabolomics and transcriptomics further revealed that lysoPS 18:1 positively correlated with hepatic cholesterol synthesis genes (Fdft1, Sqle, Cyp51A1, and Msmo1) and negatively correlated with hepatic TG synthesis gene (Fasn), suggesting its role in reducing hepatic TG and FC metabolism. In conclusion, these findings indicate that curcumin enhances production performance and egg quality of laying hens, improves hepatic lipid metabolism, and that 50 mg/kg is the optimal supplementation dose."
doi:10.1186/s12864-019-5456-0,10.1186/s12864-019-5456-0,Global host molecular perturbations upon in situ loss of bacterial endosymbionts in the deep-sea mussel Bathymodiolus azoricus assessed using proteomics and transcriptomics.,europepmc,2019,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,two_or_more_layers,false,false,false,"Background Colonization of deep-sea hydrothermal vents by most invertebrates was made efficient through their adaptation to a symbiotic lifestyle with chemosynthetic bacteria, the primary producers in these ecosystems. Anatomical adaptations such as the establishment of specialized cells or organs have been evidenced in numerous deep-sea invertebrates. However, very few studies detailed global inter-dependencies between host and symbionts in these ecosystems. In this study, we proposed to describe, using a proteo-transcriptomic approach, the effects of symbionts loss on the deep-sea mussel Bathymodiolus azoricus' molecular biology. We induced an in situ depletion of symbionts and compared the proteo-transcriptome of the gills of mussels in three conditions: symbiotic mussels (natural population), symbiont-depleted mussels and aposymbiotic mussels. Results Global proteomic and transcriptomic results evidenced a global disruption of host machinery in aposymbiotic organisms. We observed that the total number of proteins identified decreased from 1118 in symbiotic mussels to 790 in partially depleted mussels and 761 in aposymbiotic mussels. Using microarrays we identified 4300 transcripts differentially expressed between symbiont-depleted and symbiotic mussels. Among these transcripts, 799 were found differentially expressed in aposymbiotic mussels and almost twice as many in symbiont-depleted mussels as compared to symbiotic mussels. Regarding apoptotic and immune system processes - known to be largely involved in symbiotic interactions - an overall up-regulation of associated proteins and transcripts was observed in symbiont-depleted mussels. Conclusion Overall, our study showed a global impairment of host machinery and an activation of both the immune and apoptotic system following symbiont-depletion. One of the main assumptions is the involvement of symbiotic bacteria in the inhibition and regulation of immune and apoptotic systems. As such, symbiotic bacteria may increase their lifespan in gill cells while managing the defense of the holobiont against putative pathogens."
doi:10.1172/jci188358,10.1172/jci188358,Adding insult to injury: the spectrum of tubulointerstitial responses in acute kidney injury,semantic_scholar,2025,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC1,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"Acute kidney injury (AKI) encompasses pathophysiology ranging from glomerular hypofiltration to tubular cell injury and outflow obstruction. This Review will focus on the tubulointerstitial processes that underlie most cases of AKI. Tubular epithelial cell (TEC) injury can occur via distinct insults, including ischemia, nephrotoxins, sepsis, and primary immune-mediated processes. Following these initial insults, tubular cells can activate survival and repair responses or they can develop mitochondrial dysfunction and metabolic reprogramming, cell-cycle arrest, and programmed cell death. Developing evidence suggests that the fate of individual tubular cells to survive and proliferate or undergo cell death or senescence is frequently determined by a biphasic immune response with initial proinflammatory macrophage, neutrophil, and lymphocyte infiltration exacerbating injury and activating programmed cell death, while alternatively activated macrophages and specific lymphocyte subsets subsequently modulate inflammation and promote repair. Functional recovery requires that this reparative phase supports proteolytic degradation of tubular casts, proliferation of surviving TECs, and restoration of TEC differentiation. Incomplete resolution or persistence of inflammation can lead to failed tubular repair, fibrosis, and chronic kidney disease. Despite extensive research in animal models, translating preclinical findings to therapies remains challenging, emphasizing the need for integrated multiomic approaches to advance AKI understanding and treatment."
doi:10.1016/j.molp.2025.09.013,10.1016/j.molp.2025.09.013,Persulfidation of host NADPH oxidase RbohB by rhizobial 3-mercaptopyruvate sulfurtransferase maintains redox homeostasis and promotes symbiotic nodulation in soybean.,semantic_scholar,2025,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,two_or_more_layers,false,false,false,"Reactive oxygen species (ROS) play a crucial role in various stages of legume-rhizobium symbiosis, from initial nodulation signaling to nodule senescence. However, how rhizobial redox-related proteins regulate symbiotic nodulation in legumes remains largely unknown. By combining transcriptomics, proteomics, and biochemical and molecular genetics, we investigated the role of the Sinorhizobium fredii Q8 enzyme 3-mercaptopyruvate sulfurtransferase (3MST). Although 3MST was not the primary source of hydrogen sulfide (H2S) under our conditions, its absence significantly disrupted symbiotic nodule development, redox homeostasis, infection capacity, and nitrogen fixation efficiency in soybean. We identified host plasma membrane-localized NADPH oxidase (RbohB) as a pivotal regulator that activates immune responses during nodule development. Notably, 3MST localized to the nucleoid and cytoplasmic membrane and was secreted during nodulation, where it interacted with RbohB and persulfidated Cys791 to suppress NADPH oxidase activity. This 3MST-mediated regulation maintained symbiotic redox balance and promoted nodule development. Genetic analysis of soybean involving RbohB overexpression, RNA interference and site-directed mutagenesis at Cys791 supported the model, linking the 3MST-RbohB interaction to effective rhizobial colonization and improved plant growth. Collectively, our findings shed light on a rhizobium-host redox pathway in which a rhizobial sulfurtransferase modulates RbohB via persulfidation to promote nodulation."
doi:10.1080/17476348.2018.1464913,10.1080/17476348.2018.1464913,Is personalized medicine a realistic goal in idiopathic pulmonary fibrosis?,semantic_scholar,2018,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC1,retain_for_manual_title_abstract_adjudication,not_assessed,unclear,false,false,false,"Personalized or precision medicine is based on the premise that the clinical presentation, natural history, and responsiveness to drug therapies are invariably variable acrossmost human diseases. This variability or heterogeneity is particularly evident in complex, polygenic diseases such as idiopathic pulmonary fibrosis (IPF). Although it is in such complex diseases that personalizedmedicine could have the greatest impact, it is also in such diseases that it is most challenging. Although high-throughput genomics was the main impetus behind the personalized/precisionmedicine revolution, other factors such as environment, lifestyle, and aging may influence disease development and progression. Thus, one or more of these factors may be considered when applying personalized approaches to the prevention, diagnosis, and treatment of disease. There has been recent interest in applying personalized/ precision medicine approaches, specifically to IPF [1–3]. The success of personalized medicine in IPF will be dependent on identifying clinically definable subphenotypes of the disease. These subphenotypes should be based on a distinct (or predominant) pathobiology (‘endotype’) which drives the risk of disease expression, natural course and/or progression, and responses to specific therapeutic interventions. Although personalized medicine approaches has led to targeted therapies in mongenic diseases in which the disease mutation and its effects on cellular function and pathogenicity is known [4], such approaches are being applied to more complex, polygenic diseases. For example, an asthma subgroup defined by Th2-driven inflammation (endotype) and a Th2-linked biomarker (periostin; subphenotype) demonstrated a favorable response to Th2/IL-13-targeted therapy [5]. Success in personalized medicine for IPF will, similarly, be predicated on identifying clinically definable endotype–phenotype subgroups on the basis of biomarkers that inform the underlying pathobiology. For this discussion, we broadly define biomarkers as any measure of the underlying pathobiology that is informed by – omics approaches (e.g. genomics, transcriptomics, metabolomics, proteomics, and the microbiome), specific proteins and/ or their modifications, and lung tissue-based sampling/analysis. Although each approach has its advantages and disadvantages, active research is being conducted in each of these areas, further illuminating the heterogeneity of IPF and the value of identifying endotype–phenotype subgroups. 2. Genomics"
doi:10.3389/fmicb.2026.1839030,10.3389/fmicb.2026.1839030,The gut-skin axis in melanoma: from microbial regulatory mechanisms to clinical translation for precision management.,europepmc,2026,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC1,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"Melanoma is an aggressive cutaneous malignancy with poor prognosis in advanced stages. Immune checkpoint inhibitors (ICIs) act as first-line therapy, yet are limited by primary/acquired resistance and immune-related adverse events (irAEs). The gut-skin axis, which links gut and skin microbiota to host physiology, has been increasingly implicated in melanoma tumorigenesis, progression and therapeutic efficacy, while its systemic mechanisms and clinical value remain incompletely understood. In this review, the multi-dimensional regulation of melanoma via the gut-skin axis is dissected through six core axes, namely immune regulation, metabolism-tumor microenvironment, aging-inflammaging, endocrine, circadian rhythm and ultraviolet (UV) radiation. Mechanism-driven microbiota-host interaction biomarkers (MHIBs) are proposed as a hypothesis-generating framework, which differ from conventional biomarkers in aiming to capture functional microbiota-host crosstalk. Six microbiota-targeted intervention strategies and their potential synergistic effects with mainstream therapies including ICIs, targeted therapy, chemotherapy and radiotherapy are summarized alongside critical translational barriers, and a multi-omics-based framework for functional microbiota stratification is proposed. Notably, bidirectional gut-skin microbiota crosstalk is highlighted to conceptualize a working model of the ""microbiota-gut-skin axis-melanoma"" relationship, broadening the one-sided focus on gut microbiota. Key challenges in this field are addressed, including unclear causal relationships, lack of standardized research protocols and insufficient clinical evidence. Corresponding future research priorities are put forward for mechanistic validation, biomarker clinical translation and personalized intervention development, which provide novel insights for the precision diagnosis and treatment of melanoma."
doi:10.3390/nu18111773,10.3390/nu18111773,Nutritional Regulation of Ovarian Bioenergetics: Implications for Reproductive Aging and Female Infertility.,europepmc,2026,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC1,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"Ovarian function is critically dependent on tightly coordinated cellular energy metabolism, which governs follicular development, oocyte competence, and reproductive longevity. Increasing evidence indicates that metabolic dysregulation, including mitochondrial dysfunction, oxidative imbalance, and impaired NAD + metabolism, contributes to the pathophysiology of major ovarian disorders such as PCOS, ovarian aging, and DOR. In parallel, emerging studies suggest that nutritional factors influence ovarian function by modulating mitochondrial bioenergetics, redox homeostasis, and nutrient-sensing signaling pathways. This review summarizes current knowledge on the molecular basis of ovarian energy metabolism and its disruption in female reproductive disorders. We further discuss nutritional strategies targeting ovarian bioenergetics, including antioxidants, NAD + precursors, mitochondrial cofactors, and dietary metabolic interventions. In addition, we highlight recent advances in metabolomics, microbiome research, epigenomics, and multi-omics integration that are shaping emerging nutrition-based approaches in reproductive medicine. Collectively, positioning ovarian metabolism at the center of nutritional reproductive research may provide a conceptual framework for understanding metabolic regulation in ovarian function and for guiding future research on reproductive health."
doi:10.1093/neuonc/noaf201.0558,10.1093/neuonc/noaf201.0558,CTNI-62. A SURGICAL WINDOW-OF-OPPORTUNITY TRIAL OF NIRAPARIB IN RECURRENT IDH-MUTANT GLIOMAS,semantic_scholar,2025,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"Excess D-2-hydroxyglutarate (2-HG) produced by mutant IDH enzymes hampers the ability of gliomas to repair DNA damage. We conducted a surgical window-of-opportunity trial of the selective PARP1/2 inhibitor niraparib in recurrent IDH-mutant glioma to assess tumor drug penetration and pharmacodynamics. Subjects with progressive, surgically accessible IDH-mutant glioma were randomized 1:1 to receive niraparib or no treatment for 4 weeks prior to tumor resection. Following surgery, all patients received niraparib (300 or 200 mg daily) until disease progression. Enhancing and non-enhancing tumor tissue were collected at surgery. Drug concentration and 2-HG levels were measured with MALDI-MSI. The primary objective was to measure intratumoral drug concentration. Secondary objectives included safety, target engagement and anti-tumor effect. Seven patients (F=0%, M=100%) with a median age of 37 years (range 23-47 years) were enrolled; three received pre-operative niraparib. The mean intratumoral niraparib concentration was 19.0 mM (n=5 samples, 3 patients), with 30.8 mM in enhancing (n=2) and 16.4 mM in non-enhancing (n=3) tissue. Mean 2-HG concentration was 2.3 mM (n=9 samples from 6 patients; range 0.3 – 7.9), 2-HG was below the level of detection in one patient who was subsequently found to not have active tumor at surgery. No correlation was found between 2HG level and receipt of pre-operative niraparib. Grade ≥ 3 hematologic toxicities occurred in 2/6 patients, including one grade 4 lymphopenia and one grade 3 anemia. Other treatment-related adverse events were grade 1–2. Median PFS and OS were 1.94 (95 % CI, 1.0–2.7) and 15.5 months (95% CI of 4 - NA), respectively. Niraparib was generally well tolerated but demonstrated limited anti-tumor activity in this patient population despite evidence of sufficient drug penetration in both enhancing and non-enhancing tumor. Results from ongoing spatial metabolomics and transcriptomics (Visium) to further evaluate pharmacodynamic effects will be presented. GSK provided funding and drug [NCT05406700]."
doi:10.1161/circ.145.suppl_1.050,10.1161/circ.145.suppl_1.050,Abstract 050: Plasma Proteomics And Incident Coronary Heart Disease: The Cardiovascular Health Study,semantic_scholar,2022,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"Introduction: Coronary heart disease (CHD) is the leading cause of death in most of the developed world. The systematic profiling of plasma proteins levels in a well-characterized cohort may uncover new therapeutic targets for CHD prevention. Methods: Plasma levels of 1,298 proteins were measured with SomaScan aptamers in 3,185 participants of the Cardiovascular Health Study. After excluding participants with prevalent myocardial infarction (MI), we evaluated longitudinal associations of protein levels with the primary outcome of incident CHD (acute MI or death from CHD) and with a secondary outcome of angina, coronary revascularization, acute MI, or death from CHD. Primary analyses adjusted for demographic variables, smoking, diabetes, hypertension, body mass index, blood pressure, and LDL cholesterol. A p-value < 7.6 x 10 -5 (corrected for the number of principal components explaining 95% of protein variance) was considered statistically significant. Among significant proteins, we queried the largest available genomic studies to identify potential protein quantitative trait loci, and we interrogated published GWAS to assess potential causal relationships using Mendelian randomization. Results: Among 2,868 participants, the mean age at baseline was 74 years, 62% (1,784) were female, and 16% (456) self-identified as Black. After a median follow-up time of 15 years (IQR 10-21) years, 576 (20%) participants had an incident CHD event. Ten proteins were associated with incident CHD, and an additional 27 proteins were associated with the secondary outcome. Adjustment for aspirin and statin use, kidney function, or known cardiac biomarkers (NT-proBNP, high-sensitive cardiac troponin T, C-reactive protein) had little impact on associations, and censoring at a shorter duration of follow-up increased the magnitude of protein-outcome associations. Conclusions: Thirty-seven proteins were associated with incident CHD in a cohort of community-dwelling older adults. Two-sample Mendelian randomization analyses are in progress, and proteomic analyses for an additional ~3,700 proteins are planned."
doi:10.1200/jco.2023.41.4_suppl.606,10.1200/jco.2023.41.4_suppl.606,Integrated analysis of genomic and transcriptomic profiles to examine CD73/NT5E as a driver of drug-resistance and immunosuppression in biliary cancer (BTC).,semantic_scholar,2023,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,explicit_multiomics,false,false,false,"606 Background: Despite the improved outcome achieved by the addition of the anti-PD-L1 durvalumab to standard chemotherapy, the vast majority of BTC do not benefit from chemo-immunotherapy. Immunosuppressive microenvironment is a dominant feature of BTC, involved in tumour progression and drug resistance. Here, we investigated the biological role and treatment implications of the adenosine-producing enzyme CD73 in a clinically-annotated cohort of BTC. CD73, an ecto-5’-nucleotidase (NT5E), creates an immunosuppressive tumour-promoting microenvironment by converting ATP to adenosine. Methods: Immunohistochemistry for CD73, CD4/CD8 and FOXP3 as well as whole-exome and transcriptomic sequencing were performed on resected specimens of 80 BTC (Illumina Platform). Spatial Transcriptomics was performed by using Visium Spatial Gene Expression-10x Genomics). Silencing of CD73 was obtained by transient transfection od CD73-siRNA, while genetic Knock-out by using CRISPR-Cas system technology in two BTC cell lines. Tumor growth was assessed in 2D and in 3D cell culture by using MTS assay and spheroid growth analysis before and after treatment with selected drugs. Statistical and Survival, correlation analyses were performed. Results: High CD73 expression (CD73high) was associated with older age (>70 years, p=0.01), gallbladder subsite (p=0.03), and nodal involvement (p=0.04). CD73high tumours were significantly enriched in infiltrating FOXP3+ T lymphocytes (p<0.001). CD73high status was independent predictor of poorer prognosis at the multivariate analysis (p=0,03) together with ECOG PS ≥2 (p=0,001) and the pathological stage (p=0,025) and was associated with a remarkably shorter RFS in patients treated with adjuvant chemotherapy (p=0,011). At the transcriptomic level, CD73high tumours were significantly enriched in upregulated EMT, TNF-alfa/NFKB, hypoxia and G2/M checkpoint signaling pathways and p53, BMI1, MEL18, EGFR and K-RAS genes. In in vitro models, siRNA-mediated depletion and CRISPR-CAS9 gene KO of CD73 sensitized both BTC 2D and 3D culture to cisplatin/gemcitabine treatment. The pharmacological inhibition of CD73 by AMCP improved the sensitivity of BTC cell lines to cisplatin/gemcitabine treatment. Finally, Spatially resolved transcriptomics of CD73high revealed a critical role of CD73 in tumor immunity and therapeutic response. Conclusions: We showed that CD73high BTC display aggressive biological features, poorer prognosis and resistance to standard chemotherapy. The therapeutic targeting of this adenosinergic ectonucleotidase by clinically-available compounds has the potential to enhance the efficacy of conventional treatment in BTC."
doi:10.3390/nu18111806,10.3390/nu18111806,Ginsenosides for the Management of Metabolic Dysfunction-Associated Fatty Liver Disease: A Research Update,semantic_scholar,2026,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC1,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"Background: Metabolic-associated fatty liver disease (MAFLD) has a high prevalence of 30–40% in China and Asia, with a complex pathogenesis and no specific therapeutic drugs. Phytochemicals have become a research hotspot for MAFLD prevention, and ginsenosides, the core active components of Panax ginseng, show great potential in anti-MAFLD research. This review aims to comprehensively clarify the key mechanisms and targets of ginsenosides in preventing and treating MAFLD, to provide a theoretical basis for their application in metabolic diseases, and to promote the development of natural phytochemical resources. Method: The literature review method was adopted to sort out the regulatory effects and molecular targets of ginsenosides in multiple pathological processes of MAFLD from published studies. Results: Ginsenosides regulated MAFLD through multi-pathway and multi-target effects: antioxidant regulation occurred via Nuclear factor E2-related factor 2 (Nrf2)/Silent information regulator 1/6 (SIRT1/6) pathways, and anti-inflammatory regulation was achieved by inhibiting the Nuclear factor kappa-B (NF-κB)/NOD-like receptor family pyrin domain containing 3 (NLRP3) inflammasome. Additionally, the measures adopted improved insulin resistance and lipid metabolism disorder, suppressed hepatocyte apoptosis/pyroptosis, repaired autophagy, alleviated hepatocyte senescence, and reshaped gut microbiota to restore gut–liver axis homeostasis. Conclusions: Ginsenosides have good potential for MAFLD prevention and treatment, but there is a prominent lack of human clinical evidence as most existing studies are only based on in vitro cell and in vivo animal models, and the synergistic mechanisms among different ginsenoside components remain unclear. Future research needs multi-omics analysis, formulation optimization, and large-sample clinical trials, and ginsenosides have broad application prospects in MAFLD intervention."
doi:10.1016/j.mrfmmm.2008.09.010,10.1016/j.mrfmmm.2008.09.010,Modulation of genomic and postgenomic alterations in noncancer diseases and critical periods of life.,europepmc,2009,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC1,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"Genomic and postgenomic changes are extensively investigated in cancer research. Similar alterations, affecting genome, transcriptome, mirnome and/or proteome end-points, have been detected in a variety of other chronic degenerative diseases, such as atherosclerosis, degenerative heart diseases, chronic obstructive pulmonary diseases, neurological disorders, eye diseases, diabetes, metabolic syndrome, skin ageing and alopecia. No generalization can be made due to the myriad of diverse clinical entities classified as chronic degenerative diseases. Moreover, the detection of molecular changes does not automatically imply their causal role. Nevertheless, common mechanisms, such as DNA damage, epigenetic alterations, oxidative stress, and chronic inflammation, in addition to genetic predisposition, are often involved in noncancer diseases. We debate here in more detail the subjects of cardiovascular diseases and of skin diseases. Moreover, we discuss our experimental studies suggesting that genomic and postgenomic changes do also occur during critical periods of life, including the prenatal life, the perinatal period, and ageing. In addition, we comment on the finding that stem-derived cells are more susceptible to molecular damage than more differentiated cells. All these data are viewed in the perspective of preventive medicine. In fact, there is evidence that the genomic and postgenomic alterations occurring not only in several pathological conditions but also in paraphysiological situations that affect critical periods of life can be modulated by means of dietary and pharmacological agents. The discovery that chemopreventive agents are also able to attenuate nucleotide damage in stem-derived cells warrants further studies in view of possible clinical applications."
