arm,report_id,document_id,work_unit_id,repeat,status,attempts,first_attempt_schema_valid,first_attempt_grounding_valid,terminal_schema_valid,terminal_grounding_valid,analysis_count,returned_evidence_reference_count,resolved_evidence_reference_count,all_field_inventory_sha256,decision_and_grounding_sha256,terminal_path
evidence_atom_id,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-004,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/evidence_atom_id/doi_d6b8a2976255b1df/analysis-window-004/repeat-01/terminal.json
evidence_atom_id,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-004,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/evidence_atom_id/doi_d6b8a2976255b1df/analysis-window-004/repeat-02/terminal.json
evidence_atom_id,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-005,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/evidence_atom_id/doi_d6b8a2976255b1df/analysis-window-005/repeat-01/terminal.json
evidence_atom_id,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-005,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/evidence_atom_id/doi_d6b8a2976255b1df/analysis-window-005/repeat-02/terminal.json
evidence_atom_id,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-006,1,ok,1,True,True,True,True,3,12,12,9227d4ab87619ff9fa0ca55a0f59b63aa5c806bb0a16476c7ab4876c4813914f,132bda495240d440db98c203b1f7011033c976d7ae47158623e93fa36dbf5c75,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/evidence_atom_id/doi_d6b8a2976255b1df/analysis-window-006/repeat-01/terminal.json
evidence_atom_id,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-006,2,ok,1,True,True,True,True,3,13,13,031d58e3aca6a97a9ec15c1ea94683eeec45fe7d2e1d05b7c53f3270acf60d98,fd04037838c1a60675af72b4a5e88dc49ff7fe85b09dc67556227721609b65a9,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/evidence_atom_id/doi_d6b8a2976255b1df/analysis-window-006/repeat-02/terminal.json
evidence_atom_id,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-007,1,ok,1,True,True,True,True,3,16,16,bf0a8813c3499d76a46584650daecc1f6abcb239f9bf9373e9160a64a13396af,4277eee2d48300b65971c0a0d48f8655de7bc61f0ed5ebab9ece1ab634ffb412,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/evidence_atom_id/doi_d6b8a2976255b1df/analysis-window-007/repeat-01/terminal.json
evidence_atom_id,doi:10.1016/j.ccell.2024.09.002,doi_d6b8a2976255b1df,analysis-window-007,2,ok,1,True,True,True,True,6,21,21,147c500e950e690bc8e7a27e4434fc64f7c067216851cec17ba98b5f687f9ed5,db9943e6bddd9811fce987b26687c6157d03be2374b00efc336639794466c808,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/evidence_atom_id/doi_d6b8a2976255b1df/analysis-window-007/repeat-02/terminal.json
verbatim_quote,doi:10.1007/s11306-023-02022-w,doi_1567b42f384d1b6b,analysis-window-001,1,ok,1,True,True,True,True,2,4,4,7b717b67f07075034b28feda714d11010fa97250293b82cd80414fee7028aca7,6aee1602cdc69fc81ec4316d4680d2ea636c08329a47e5f0364ea6837fa36e72,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_1567b42f384d1b6b/analysis-window-001/repeat-01/terminal.json
verbatim_quote,doi:10.1007/s11306-023-02022-w,doi_1567b42f384d1b6b,analysis-window-001,2,ok,1,True,True,True,True,3,14,14,c32d92e2394f99acb053dd9b810ba4d75933c1ffc71262b7782beb93a2fde222,5c31010e259d8f47e6aa80a9ec715b65476dfd46df61b79bad176c21e8c0742a,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_1567b42f384d1b6b/analysis-window-001/repeat-02/terminal.json
verbatim_quote,doi:10.1007/s11306-023-02022-w,doi_1567b42f384d1b6b,analysis-window-002,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_1567b42f384d1b6b/analysis-window-002/repeat-01/terminal.json
verbatim_quote,doi:10.1007/s11306-023-02022-w,doi_1567b42f384d1b6b,analysis-window-002,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_1567b42f384d1b6b/analysis-window-002/repeat-02/terminal.json
verbatim_quote,doi:10.1007/s11306-023-02022-w,doi_1567b42f384d1b6b,analysis-window-003,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_1567b42f384d1b6b/analysis-window-003/repeat-01/terminal.json
verbatim_quote,doi:10.1007/s11306-023-02022-w,doi_1567b42f384d1b6b,analysis-window-003,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_1567b42f384d1b6b/analysis-window-003/repeat-02/terminal.json
verbatim_quote,doi:10.1007/s11306-023-02022-w,doi_1567b42f384d1b6b,analysis-window-004,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_1567b42f384d1b6b/analysis-window-004/repeat-01/terminal.json
verbatim_quote,doi:10.1007/s11306-023-02022-w,doi_1567b42f384d1b6b,analysis-window-004,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_1567b42f384d1b6b/analysis-window-004/repeat-02/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-001,1,ok,1,True,True,True,True,3,6,6,55216bd48e00ced7f29d0f2f1e0fc53deb24313039350e232b0b67cfacb758d1,f1b561141d00b6301fa605c7704bc4e793e892e9f6bdc81ae6297ca3f46076e4,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-001/repeat-01/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-001,2,ok,1,True,True,True,True,2,4,4,a375689ba1df045c69f3547499fc6ad134d33d019e32d5c905a98f1de476b23e,b9bcac227cf2f657f686d1117900595d8d0ab3f2c9510747f8299e4eb3c1ddd2,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-001/repeat-02/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-002,1,ok,1,True,True,True,True,4,12,12,254d4fda89390e741b0ff1095be955327fed4836e263e2c554a453e83ac1fefb,dedfb04c7d1fa797e4ff731de0dd2a3283b65439c75f7bdc597be8af3812deca,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-002/repeat-01/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-002,2,ok,1,True,True,True,True,4,12,12,8adbe76c8bb9ed3a92a1f760942e044206cd6d74dac7b60773815e847741308a,dedfb04c7d1fa797e4ff731de0dd2a3283b65439c75f7bdc597be8af3812deca,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-002/repeat-02/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-003,1,ok,2,True,False,True,True,3,8,8,b40b34216f447acf41220b7e44b35a997fcbf89b5881b0711a065ffe2881aaf2,650a72d1ec5ac26f0f99eba26cb23ec50c355f13b9f867c418be8cf77b5c50bc,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-003/repeat-01/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-003,2,ok,2,True,False,True,True,3,11,11,8a6e8adfa03f9d1790f51b5cc70dfa951b3bc1f28e683cb625a2104e491f2a9f,a8bcb7811ef13b9703ed230a8722816c77f3a7a28a70166355d23fb92c4948db,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-003/repeat-02/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-004,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-004/repeat-01/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-004,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-004/repeat-02/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-005,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-005/repeat-01/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-005,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-005/repeat-02/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-006,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-006/repeat-01/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-006,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-006/repeat-02/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-007,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-007/repeat-01/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-007,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-007/repeat-02/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-008,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-008/repeat-01/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-008,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-008/repeat-02/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-009,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-009/repeat-01/terminal.json
verbatim_quote,doi:10.1126/sciadv.adu2294,doi_3a71e49045b4f0b5,analysis-window-009,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_3a71e49045b4f0b5/analysis-window-009/repeat-02/terminal.json
verbatim_quote,doi:10.2147/jir.s545622,doi_a8004e4211e0472d,analysis-window-001,1,ok,1,True,True,True,True,2,5,5,edae75410aa2e544aae386bc8b32a8776f1c4db28531e48b2da6d563a854cb83,1e356578a6694d573ee0fd58fcd43d54f581a622117db80074be065962f31e6d,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_a8004e4211e0472d/analysis-window-001/repeat-01/terminal.json
verbatim_quote,doi:10.2147/jir.s545622,doi_a8004e4211e0472d,analysis-window-001,2,ok,1,True,True,True,True,2,4,4,8581b15d5867163b5f52a679ca0a46304d6f2c094cad0bd5296c423e44eee11a,cc58c0e50888b2e4da26260e12f57e172c8de567f05e2e884b11b6a71794ce5a,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_a8004e4211e0472d/analysis-window-001/repeat-02/terminal.json
verbatim_quote,doi:10.2147/jir.s545622,doi_a8004e4211e0472d,analysis-window-002,1,ok,1,True,True,True,True,4,12,12,491ae6b7ba7f05ad4ad9174decfebb99ddeb8515dc592e7c5f34a4bdcc73caf7,15ec271986433a8db3cf2d62a168555908e3708a1876910539ddeddeea179404,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_a8004e4211e0472d/analysis-window-002/repeat-01/terminal.json
verbatim_quote,doi:10.2147/jir.s545622,doi_a8004e4211e0472d,analysis-window-002,2,ok,1,True,True,True,True,6,18,18,238bd799f0c17da3666a596ed6d9c8747e8e06688cbdd1119e458539bff5771c,8f96c34b203865aeace02c0c28685b45d63395b85a1ce50a11597e8fa71288dd,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_a8004e4211e0472d/analysis-window-002/repeat-02/terminal.json
verbatim_quote,doi:10.2147/jir.s545622,doi_a8004e4211e0472d,analysis-window-003,1,ok,1,True,True,True,True,3,7,7,88cd8f912242f78a87390440558e8711afbf6912db104a6c9c4f011bf48c4b3f,3e41ae4734a22e173c4a1195959a69598405f6c3376acf03730e824344cae5b6,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_a8004e4211e0472d/analysis-window-003/repeat-01/terminal.json
verbatim_quote,doi:10.2147/jir.s545622,doi_a8004e4211e0472d,analysis-window-003,2,ok,1,True,True,True,True,3,7,7,acc325a9d4703da52ec50b626b1df495b10c812afc9ad1efd6b9c4f9bc89f31f,c5fd4bce564b817f72ebc26a4e3e70ebd1e528dd8a0a9c97e4d6893e6ecc3f9e,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_a8004e4211e0472d/analysis-window-003/repeat-02/terminal.json
verbatim_quote,doi:10.2147/jir.s545622,doi_a8004e4211e0472d,analysis-window-004,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_a8004e4211e0472d/analysis-window-004/repeat-01/terminal.json
verbatim_quote,doi:10.2147/jir.s545622,doi_a8004e4211e0472d,analysis-window-004,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_a8004e4211e0472d/analysis-window-004/repeat-02/terminal.json
verbatim_quote,doi:10.1038/s41413-025-00422-3,doi_af10f681ac31970c,analysis-window-001,1,ok,1,True,True,True,True,6,15,15,0c3e67e2a3ad826fddb5a0c491f5803b13c7bb30dbac79a7ac914c943abdbb40,47eaa19d7f79a8451329eb0d2b1930cc0300580949c13790e42a79be006769df,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_af10f681ac31970c/analysis-window-001/repeat-01/terminal.json
verbatim_quote,doi:10.1038/s41413-025-00422-3,doi_af10f681ac31970c,analysis-window-001,2,ok,1,True,True,True,True,8,18,18,c3eb6427972a5fc49eb7fab3f59f4391e9f2311738014696fa46df6e698b3070,e754dc59e0cbdde1878c115aaa2a107f2740a5996024b7d525f63ade2aacbe82,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_af10f681ac31970c/analysis-window-001/repeat-02/terminal.json
verbatim_quote,doi:10.1038/s41413-025-00422-3,doi_af10f681ac31970c,analysis-window-002,1,ok,1,True,True,True,True,5,14,14,caa953d90b524c6623c2a0243a8a71ae79008432368469a03472dac4a5ae6473,c20302250a52cbf4ed7c23526228baedcef8517373d2d187d23c5fd1777c7c16,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_af10f681ac31970c/analysis-window-002/repeat-01/terminal.json
verbatim_quote,doi:10.1038/s41413-025-00422-3,doi_af10f681ac31970c,analysis-window-002,2,ok,1,True,True,True,True,7,21,21,eedb0b1bc6fec8250497824ea881e60dc76eea88a018438c81fc9fe7b993356c,ba197974b28d882126b410785c0d0aae6422a084ed102ed806cb1b6a414f0dda,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_af10f681ac31970c/analysis-window-002/repeat-02/terminal.json
verbatim_quote,doi:10.1038/s41413-025-00422-3,doi_af10f681ac31970c,analysis-window-003,1,ok,1,True,True,True,True,3,7,7,53af03bbf840cade6b7fcaab68658b204ad5efa16d9e644a2707f76a092b84a1,b9d4d23e22bb35ea41a449dea86a47088a3efb63e4b6c807362b411b83a4f919,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_af10f681ac31970c/analysis-window-003/repeat-01/terminal.json
verbatim_quote,doi:10.1038/s41413-025-00422-3,doi_af10f681ac31970c,analysis-window-003,2,ok,1,True,True,True,True,2,4,4,4c236ea2455424e22636f092896a8b90c1cdb2e84a79e7190d8055dcbd3b0b78,e0090a360ed4f0e21dadf159aeeac2de353c42b7f8e19dfb1ec9dbb7a0e58cbe,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_af10f681ac31970c/analysis-window-003/repeat-02/terminal.json
verbatim_quote,doi:10.1038/s41413-025-00422-3,doi_af10f681ac31970c,analysis-window-004,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_af10f681ac31970c/analysis-window-004/repeat-01/terminal.json
verbatim_quote,doi:10.1038/s41413-025-00422-3,doi_af10f681ac31970c,analysis-window-004,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_af10f681ac31970c/analysis-window-004/repeat-02/terminal.json
verbatim_quote,doi:10.1038/s41413-025-00422-3,doi_af10f681ac31970c,analysis-window-005,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_af10f681ac31970c/analysis-window-005/repeat-01/terminal.json
verbatim_quote,doi:10.1038/s41413-025-00422-3,doi_af10f681ac31970c,analysis-window-005,2,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_af10f681ac31970c/analysis-window-005/repeat-02/terminal.json
verbatim_quote,doi:10.1186/s12967-026-07766-2,doi_b9624237438f1188,analysis-window-001,1,ok,2,True,False,True,True,1,3,3,b21e16d2362aafbcdd0c4f261d1c1c1cd1693dc9d26c37a4206bd2e87dfe4eb2,74c61ddc6b0edfe9288091f609a1c5dc2111285f3ecb1e7f1dfd5d89fca64f3a,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_b9624237438f1188/analysis-window-001/repeat-01/terminal.json
verbatim_quote,doi:10.1186/s12967-026-07766-2,doi_b9624237438f1188,analysis-window-001,2,ok,1,True,True,True,True,5,15,15,234de8435e698e92a75e6d2d22c38bdc6427eb2ec87168b28c7aff6975014397,778d77627d45d815786b740c9ac0d2a74275a0f41d4602fa51262196777f2d02,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_b9624237438f1188/analysis-window-001/repeat-02/terminal.json
verbatim_quote,doi:10.1186/s12967-026-07766-2,doi_b9624237438f1188,analysis-window-002,1,ok,1,True,True,True,True,4,11,11,38ff28b10b1c4dacb9192de3fff89836078130f6192584914a1d2981acb6db0a,b9e1c9374c48057c061dcd2d84479733e3913b05a4752342cbed1e8ca5c8beee,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_b9624237438f1188/analysis-window-002/repeat-01/terminal.json
verbatim_quote,doi:10.1186/s12967-026-07766-2,doi_b9624237438f1188,analysis-window-002,2,ok,2,True,False,True,True,4,12,12,e4184b74f31e785b434511404d0149ec2663340cefc5e8eb5db0428ef73e3255,35068109c578181642c076eb07fbfe17aaa419204fb09b314d0ab95218fdd136,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_b9624237438f1188/analysis-window-002/repeat-02/terminal.json
verbatim_quote,doi:10.1186/s12967-026-07766-2,doi_b9624237438f1188,analysis-window-003,1,ok,1,True,True,True,True,5,14,14,ec57e67f8d728f5acce1639b35aa740fd64c42d2409af4feab83153ec406da9f,0242ee32d55680a50b627d4bc52fc2fcf3ee03a6b7e071371135ad7a5c357c91,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_b9624237438f1188/analysis-window-003/repeat-01/terminal.json
verbatim_quote,doi:10.1186/s12967-026-07766-2,doi_b9624237438f1188,analysis-window-003,2,ok,1,True,True,True,True,6,20,20,d3d63ea85319e277150cabd4415b09087fbd16ff5a43a2e39d8a15f6e34124bd,cce13272f6805fd428c81a32ebe6aa59602ed97fd36f60ac0dc022dc54aefded,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_b9624237438f1188/analysis-window-003/repeat-02/terminal.json
verbatim_quote,doi:10.1186/s12967-026-07766-2,doi_b9624237438f1188,analysis-window-004,1,ok,1,True,True,True,True,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,data/causal_extraction/e0_grounding/v0.1.0_run1/calls/verbatim_quote/doi_b9624237438f1188/analysis-window-004/repeat-01/terminal.json
