source,source_record_id,title,abstract,year,publication_date,doi,pmid,pmcid,authors,venue,document_type,language,url,is_preprint,raw_page,query_branches,local_multiomics_match,local_explicit_multiomics_match,local_layer_pair_match,local_omics_layer_count,local_omics_layers,local_aging_match,local_causal_anchor_match,local_three_block_match
pubmed,39345411,Linker histone regulates the myeloid versus lymphoid bifurcation of multipotent hematopoietic stem and progenitors.,"Myeloid-biased differentiation of multipotent hematopoietic stem and progenitor cells (HSPCs) occurs with aging or exhaustion. The molecular mechanism(s) responsible for this fate bias remain unclear. Here we report that linker histone regulates HSPC fate choice at the lymphoid versus myeloid bifurcation. HSPCs expressing H1.0 from a doxycycline (dox) inducible transgene favor the lymphoid fate, display strengthened nucleosome organization and reduced chromatin accessibility at genomic regions hosting key myeloid fate drivers. The transcription factor Hlf is located in one of such regions, where chromatin accessibility and gene expression is reduced in H1.0 high HSPCs. Furthermore, H1.0 protein in HSPCs decreases in an aspartyl protease dependent manner, a process enhanced in response to interferon alpha (IFNα) signaling. Aspartyl protease inhibitors preserve endogenous H1.0 levels and promote the lymphoid fate of wild type HSPCs. Thus, our work uncovers a point of intervention to mitigate myeloid skewed hematopoiesis.",2024,2024-09-17,10.1101/2024.09.16.613227,39345411,PMC11429722,Kutay Karatepe; Bruna Mafra de Faria; Jian Zhang; Xinyue Chen; Hugo Pinto; Dmitry Fyodorov; Esen Sefik; Michael Willcockson; Richard Flavell; Arthur Skoultchi; Shangqin Guo,bioRxiv : the preprint server for biology,Journal Article; Preprint,eng,https://pubmed.ncbi.nlm.nih.gov/39345411/,True,page_0051.xml.gz,,True,False,True,3,epigenomics;genomics;transcriptomics,True,True,True
pubmed,39338186,Integrating Machine Learning with Multi-Omics Technologies in Geroscience: Towards Personalized Medicine.,"Aging is a fundamental biological process characterized by a progressive decline in physiological functions and an increased susceptibility to diseases. Understanding aging at the molecular level is crucial for developing interventions that could delay or reverse its effects. This review explores the integration of machine learning (ML) with multi-omics technologies-including genomics, transcriptomics, epigenomics, proteomics, and metabolomics-in studying the molecular hallmarks of aging to develop personalized medicine interventions. These hallmarks include genomic instability, telomere attrition, epigenetic alterations, loss of proteostasis, disabled macroautophagy, deregulated nutrient sensing, mitochondrial dysfunction, cellular senescence, stem cell exhaustion, altered intercellular communication, chronic inflammation, and dysbiosis. Using ML to analyze big and complex datasets helps uncover detailed molecular interactions and pathways that play a role in aging. The advances of ML can facilitate the discovery of biomarkers and therapeutic targets, offering insights into personalized anti-aging strategies. With these developments, the future points toward a better understanding of the aging process, aiming ultimately to promote healthy aging and extend life expectancy.",2024,2024-08-31,10.3390/jpm14090931,39338186,PMC11433587,Nikolaos Theodorakis; Georgios Feretzakis; Lazaros Tzelves; Evgenia Paxinou; Christos Hitas; Georgia Vamvakou; Vassilios S Verykios; Maria Nikolaou,Journal of personalized medicine,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/39338186/,False,page_0052.xml.gz,,True,True,True,5,epigenomics;genomics;metabolomics;proteomics;transcriptomics,True,True,True
pubmed,39334501,Causal effects of cardiovascular health on five epigenetic clocks.,"This work delves into the relationship between cardiovascular health (CVH) and aging. Previous studies have shown an association of ideal CVH with a slower aging rate, measured by epigenetic age acceleration (EAA). However, the causal relationship between CVH and EAA has remained unexplored. We performed genome-wide association studies (GWAS) on the (12-point) CVH score and its components using the Taiwan Biobank data, in which weighted genetic risk scores were treated as instrumental variables. Subsequently, we conducted a one-sample Mendelian Randomization (MR) analysis with the two-stage least-squares method on 2383 participants to examine the causal relationship between the (12-point) CVH score and EAA. As a result, we observed a significant causal effect of the CVH score on GrimAge acceleration (GrimEAA) (β [SE]: - 0.993 [0.363] year; p = 0.0063) and DNA methylation-based plasminogen activator inhibitor-1 (DNAmPAI-1) (β [SE]: - 0.294 [0.099] standard deviation (sd) of DNAmPAI-1; p = 0.0030). Digging individual CVH components in depth, the ideal total cholesterol score (0 [poor], 1 [intermediate], or 2 [ideal]) was causally associated with DNAmPAI-1 (β [SE]: - 0.452 [0.150] sd of DNAmPAI-1; false discovery rate [FDR] q = 0.0102). The ideal body mass index (BMI) score was causally associated with GrimEAA (β [SE]: - 2.382 [0.952] years; FDR q = 0.0498) and DunedinPACE (β [SE]: - 0.097 [0.030]; FDR q = 0.0044). We also performed a two-sample MR analysis using the summary statistics from European GWAS. We observed that the (12-point) CVH score exhibits a significant causal effect on Horvath's intrinsic epigenetic age acceleration (β [SE]: - 0.389 [0.186] years; p = 0.036) and GrimEAA (β [SE]: - 0.526 [0.244] years; p = 0.031). Furthermore, we detected causal effects of BMI (β [SE]: 0.599 [0.081] years; q = 2.91E-12), never smoking (β [SE]: - 2.981 [0.524] years; q = 1.63E-7), walking (β [SE]: - 4.313 [1.236] years; q = 0.004), and dried fruit intake (β [SE]: - 1.523 [0.504] years; q = 0.013) on GrimEAA in the European population. Our research confirms the causal link between maintaining an ideal CVH and epigenetic age. It provides a tangible pathway for individuals to improve their health and potentially slow aging.",2024,2024-09-27,10.1186/s13148-024-01752-5,39334501,PMC11438310,Hsien-Liang Sung; Wan-Yu Lin,Clinical epigenetics,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/39334501/,False,page_0052.xml.gz,,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,39332926,"The mechanisms, hallmarks, and therapies for brain aging and age-related dementia.","Age-related cognitive decline and dementia are significant manifestations of brain aging. As the elderly population grows rapidly, the health and socio-economic impacts of cognitive dysfunction have become increasingly significant. Although clinical treatment of dementia has faced considerable challenges over the past few decades, with limited breakthroughs in slowing its progression, there has been substantial progress in understanding the molecular mechanisms and hallmarks of age-related dementia (ARD). This progress brings new hope for the intervention and treatment of this disease. In this review, we categorize the latest findings in ARD biomarkers into four stages based on disease progression: Healthy brain, pre-clinical, mild cognitive impairment, and dementia. We then systematically summarize the most promising therapeutic approaches to prevent or slow ARD at four levels: Genome and epigenome, organelle, cell, and organ and organism. We emphasize the importance of early prevention and detection, along with the implementation of combined treatments as multimodal intervention strategies, to address brain aging and ARD in the future.",2024,2024-09-12,10.1016/j.scib.2024.09.005,39332926,,Shiyun Jin; Wenping Lu; Juan Zhang; Li Zhang; Fangbiao Tao; Ye Zhang; Xianwen Hu; Qiang Liu,Science bulletin,"Journal Article; Review; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/39332926/,False,page_0052.xml.gz,,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,39331845,A Novel Metabolomic Aging Clock Predicting Health Outcomes and Its Genetic and Modifiable Factors.,"Existing metabolomic clocks exhibit deficiencies in capturing the heterogeneous aging rates among individuals with the same chronological age. Yet, the modifiable and non-modifiable factors in metabolomic aging have not been systematically studied. Here, a new aging measure-MetaboAgeMort-is developed using metabolomic profiles from 239,291 UK Biobank participants for 10-year all-cause mortality prediction. The MetaboAgeMort showed significant associations with all-cause mortality, cause-specific mortality, and diverse incident diseases. Adding MetaboAgeMort to a conventional risk factors model improved the predictive ability of 10-year mortality. A total of 99 modifiable factors across seven categories are identified for MetaboAgeMort. Among these, 16 factors representing pulmonary function, body composition, socioeconomic status, dietary quality, smoking status, alcohol intake, and disease status showed quantitatively stronger associations. The genetic analyses revealed 99 genomic risk loci and 271 genes associated with MetaboAgeMort. The tissue-enrichment analysis showed significant enrichment in liver. While the external validation of the MetaboAgeMort is required, this study illuminates heterogeneous metabolomic aging across the same age, providing avenues for identifying high-risk individuals, developing anti-aging therapies, and personalizing interventions, thus promoting healthy aging and longevity.",2024,2024-09-27,10.1002/advs.202406670,39331845,PMC11578329,Xueqing Jia; Jiayao Fan; Xucheng Wu; Xingqi Cao; Lina Ma; Zeinab Abdelrahman; Fei Zhao; Haitao Zhu; Daniele Bizzarri; Erik B van den Akker; P Eline Slagboom; Joris Deelen; Dan Zhou; Zuyun Liu,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)","Journal Article; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/39331845/,False,page_0052.xml.gz,,True,False,True,2,genomics;metabolomics,True,True,True
pubmed,39331702,Systemic dysregulation and molecular insights into poor influenza vaccine response in the aging population.,"Vaccination-induced protection against influenza is greatly diminished and increasingly heterogeneous with age. We investigated longitudinally (up to five time points) a cohort of 234 vaccinated >65-year-old vaccinees with adjuvanted vaccine FluAd across two independent seasons. System-level analyses of multiomics datasets measuring six modalities and serological data revealed that poor responders lacked time-dependent changes in response to vaccination as observed in responders, suggestive of systemic dysregulation in poor responders. Multiomics integration revealed key molecules and their likely role in vaccination response. High prevaccination plasma interleukin-15 (IL-15) concentrations negatively associated with antibody production, further supported by experimental validation in mice revealing an IL-15-driven natural killer cell axis explaining the suppressive role in vaccine-induced antibody production as observed in poor responders. We propose a subset of long-chain fatty acids as modulators of persistent inflammation in poor responders. Our findings provide a potential link between low-grade chronic inflammation and poor vaccination response and open avenues for possible pharmacological interventions to enhance vaccine responses.",2024,2024-09-27,10.1126/sciadv.adq7006,39331702,PMC11430404,Saumya Kumar; Martijn Zoodsma; Nhan Nguyen; Rodrigo Pedroso; Stephanie Trittel; Peggy Riese; Javier Botey-Bataller; Liang Zhou; Ahmed Alaswad; Haroon Arshad; Mihai G Netea; Cheng-Jian Xu; Frank Pessler; Carlos A Guzmán; Luis Graca; Yang Li,Science advances,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/39331702/,False,page_0052.xml.gz,,True,True,False,0,,True,True,True
pubmed,39314416,Longitudinal Multi-omic Immune Profiling Reveals Age-Related Immune Cell Dynamics in Healthy Adults.,"The generation and maintenance of protective immunity is a dynamic interplay between host and environment that is impacted by age. Understanding fundamental changes in the healthy immune system that occur over a lifespan is critical in developing interventions for age-related susceptibility to infections and diseases. Here, we use multi-omic profiling (scRNA-seq, proteomics, flow cytometry) to examined human peripheral immunity in over 300 healthy adults, with 96 young and older adults followed over two years with yearly vaccination. The resulting resource includes scRNA-seq datasets of >16 million PBMCs, interrogating 71 immune cell subsets from our new Immune Health Atlas. This study allows unique insights into the composition and transcriptional state of immune cells at homeostasis, with vaccine perturbation, and across age. We find that T cells specifically accumulate age-related transcriptional changes more than other immune cells, independent from inflammation and chronic perturbation. Moreover, impaired memory B cell responses to vaccination are linked to a Th2-like state shift in older adults' memory CD4 T cells, revealing possible mechanisms of immune dysregulation during healthy human aging. This extensive resource is provided with a suite of exploration tools at https://apps.allenimmunology.org/aifi/insights/dynamics-imm-health-age/ to enhance data accessibility and further the understanding of immune health across age.",2024,2024-09-14,10.1101/2024.09.10.612119,39314416,PMC11419011,Qiuyu Gong; Mehul Sharma; Emma L Kuan; Marla C Glass; Aishwarya Chander; Mansi Singh; Lucas T Graybuck; Zachary J Thomson; Christian M LaFrance; Samir Rachid Zaim; Tao Peng; Lauren Y Okada; Palak C Genge; Katherine E Henderson; Elisabeth M Dornisch; Erik D Layton; Peter J Wittig; Alexander T Heubeck; Nelson M Mukuka; Julian Reading; Charles R Roll; Veronica Hernandez; Vaishnavi Parthasarathy; Tyanna J Stuckey; Blessing Musgrove; Elliott Swanson; Cara Lord; Morgan D A Weiss; Cole G Phalen; Regina R Mettey; Kevin J Lee; John B Johanneson; Erin K Kawelo; Jessica Garber; Upaasana Krishnan; Megan Smithmyer; E John Wherry; Laura Vella; Sarah E Henrickson; Mackenzie S Kopp; Adam K Savage; Lynne A Becker; Paul Meijer; Ernest M Coffey; Jorg J Goronzy; Cate Speake; Thomas F Bumol; Ananda W Goldrath; Troy R Torgerson; Xiao-Jun Li; Peter J Skene; Jane H Buckner; Claire E Gustafson,bioRxiv : the preprint server for biology,Journal Article; Preprint,eng,https://pubmed.ncbi.nlm.nih.gov/39314416/,True,page_0052.xml.gz,,True,True,False,1,proteomics,True,True,True
pubmed,39314282,SIRT6 loss causes intervertebral disc degeneration in mice by promoting senescence and SASP status.,"Intervertebral disc degeneration is a major risk factor contributing to chronic low back and neck pain. While the etiological factors for disc degeneration vary, age is still one of the most important risk factors. Recent studies have shown the promising role of SIRT6 in mammalian aging and skeletal tissue health, however its role in the intervertebral disc health remains unexplored. We investigated the contribution of SIRT6 to disc health by studying the age-dependent spinal phenotype of mice with conditional deletion of Sirt6 in the disc ( Acan CreERT2 ; Sirt6 fl/fl ). Histological studies showed a degenerative phenotype in knockout mice compared to Sirt6 fl/fl control mice at 12 months which became pronounced at 24 months. RNA-Seq analysis of NP and AF tissues, quantitative histone analysis, and in vitro multiomics employing RNA-seq with ATAC-seq revealed that SIRT6-loss resulted in changes in acetylation and methylation status of specific Histone 3 lysine residues, thereby affecting DNA accessibility and transcriptomic landscape. A decrease in autophagy and an increase in DNA damage were also noted in Sirt6 -deficient cells. Further mechanistic insights revealed that loss of SIRT6 increased senescence and SASP burden in the disc characterized by increased p21, γH2AX, IL-6, and TGF-β abundance. Taken together our study highlights the contribution of SIRT6 in modulating DNA damage, autophagy and cell senescence, and its importance in maintaining disc health during aging thereby underscoring it as a potential therapeutic target to treat intervertebral disc degeneration.",2024,2024-09-09,10.1101/2024.09.09.612072,39314282,PMC11419082,Pranay Ramteke; Bahiyah Watson; Mallory Toci; Victoria A Tran; Shira Johnston; Maria Tsingas; Ruteja A Barve; Ramkrishna Mitra; Richard F Loeser; John A Collins; Makarand V Risbud,bioRxiv : the preprint server for biology,Journal Article; Preprint,eng,https://pubmed.ncbi.nlm.nih.gov/39314282/,True,page_0052.xml.gz,,True,True,True,2,epigenomics;transcriptomics,True,True,True
pubmed,39286985,"Prebiotics improve frailty status in community-dwelling older individuals in a double-blind, randomized, controlled trial.","BACKGROUNDFrailty significantly affects morbidity and mortality rates in the older population (age >65 years). Age-related degenerative diseases are influenced by the intestinal microbiota. However, limited research exists on alterations in the intestinal microbiota in frail older individuals, and the effectiveness of prebiotic intervention for treating frailty remains uncertain.OBJECTIVEWe sought to examine the biological characteristics of the intestinal microbiome in frail older individuals and assess changes in both frailty status and gut microbiota following intervention with a prebiotic blend consisting of inulin and oligofructose.METHODSThe study consisted of 3 components: an observational analysis with a sample size of 1,693, a cross-sectional analysis (n = 300), and a multicenter double-blind, randomized, placebo-controlled trial (n = 200). Body composition, commonly used scales, biochemical markers, intestinal microbiota, and metabolites were examined in 3 groups of older individuals (nonfrail, prefrail, and frail). Subsequently, changes in these indicators were reevaluated after a 3-month intervention using the prebiotic mixture for the prefrail and frail groups.RESULTSThe intervention utilizing a combination of prebiotics significantly improved frailty and renal function among the older population, leading to notable increases in protein levels, body fat percentage, walking speed, and grip strength. Additionally, it stimulated an elevation in gut probiotic count and induced alterations in microbial metabolite expression levels as well as corresponding metabolic pathways.CONCLUSIONSThe findings suggest a potential link between changes in the gut microbiota and frailty in older adults. Prebiotics have the potential to modify the gut microbiota and metabolome, resulting in improved frailty status and prevention of its occurrence.TRIAL REGISTRATIONClinicalTrials.gov NCT03995342.",2024,2024-08-06,10.1172/jci176507,39286985,PMC11405044,Jie Yang; Liming Hou; Anhui Wang; Lei Shang; Xin Jia; Rong Xu; Xiaoming Wang,The Journal of clinical investigation,"Journal Article; Randomized Controlled Trial; Multicenter Study; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/39286985/,False,page_0052.xml.gz,,True,False,True,2,metabolomics;microbiomics,False,True,False
pubmed,39284832,Proteomic Mendelian randomization to identify protein biomarkers of telomere length.,"Shortening of telomere length (TL) is correlated with many age-related disorders and is a hallmark of biological aging. This study used proteome-wide Mendelian randomization to identify the protein biomarkers associated with telomere length. Protein quantitative trait loci (pQTL) were derived from two studies, the deCODE Health study (4907 plasma proteins) and the UK Biobank Pharma Proteomics Project (2923 plasma proteins). Summary data from genome-wide association studies (GWAS) for TL were obtained from the UK Biobank (472,174 cases) and GWAS Catalog (418,401 cases). The association between proteins and TL was further assessed using colocalization and summary data-based Mendelian randomization (SMR) analyses. The protein-protein network, druggability assessment, and phenome-wide MR were used to further evaluate the potential biological effects, druggability, and safety of the target proteins. Proteome-wide MR analysis identified 22 plasma proteins that were causally associated with telomere length. Five of these proteins (APOE, SPRED2, MAX, RALY, and PSMB1) had the highest evidence of association with TL and should be prioritized. This study revealed telomere length-related protein biomarkers, providing new insights into the development of new treatment targets for chronic diseases and anti-aging intervention strategies.",2024,2024-09-16,10.1038/s41598-024-72281-7,39284832,PMC11405721,Jiaxuan Zhao; Kun Yang; Yunfei Lu; Linfeng Zhou; Haoran Fu; Jingbo Feng; Jinghua Wu,Scientific reports,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/39284832/,False,page_0052.xml.gz,,True,False,True,2,genomics;proteomics,True,True,True
pubmed,39284418,"Ageing, proteostasis, and the gut: Insights into neurological health and disease.","Recent research has illuminated the profound bidirectional communication between the gastrointestinal tract and the brain, furthering our understanding of neurological ailments facilitating possible therapeutic strategies. Technological advancements in high-throughput sequencing and multi-omics have unveiled significant alterations in gut microbiota and their metabolites in various neurological disorders. This review provides a thorough analysis of the role of microbiome-gut-brain axis in neurodegenerative disease pathology, linking it to reduced age-associated proteostasis. We discuss evidences that substantiate the existence of a gut-brain cross talk ranging from early clinical accounts of James Parkinson to Braak's hypothesis. In addition to understanding of microbes, the review particularly entails specific metabolites which are altered in neurodegenerative diseases. The regulatory effects of microbial metabolites on protein clearance mechanisms, proposing their potential therapeutic implications, are also discussed. By integrating this information, we advocate for a combinatory therapeutic strategy that targets early intervention, aiming to restore proteostasis and ameliorate disease progression. This approach not only provides a new perspective on the pathogenesis of neurodegenerative diseases but also highlights innovative strategies to combat the increasing burden of these age-related disorders.",2024,2024-09-14,10.1016/j.arr.2024.102504,39284418,,Mahmood Akbar; Pranoy Toppo; Aamir Nazir,Ageing research reviews,"Journal Article; Review; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/39284418/,False,page_0052.xml.gz,,True,True,True,2,metabolomics;microbiomics,True,True,True
pubmed,39278973,"A metabolomic profile of biological aging in 250,341 individuals from the UK Biobank.","The metabolomic profile of aging is complex. Here, we analyse 325 nuclear magnetic resonance (NMR) biomarkers from 250,341 UK Biobank participants, identifying 54 representative aging-related biomarkers associated with all-cause mortality. We conduct genome-wide association studies (GWAS) for these 325 biomarkers using whole-genome sequencing (WGS) data from 95,372 individuals and perform multivariable Mendelian randomization (MVMR) analyses, discovering 439 candidate ""biomarker - disease"" causal pairs at the nominal significance level. We develop a metabolomic aging score that outperforms other aging metrics in predicting short-term mortality risk and exhibits strong potential for discriminating aging-accelerated populations and improving disease risk prediction. A longitudinal analysis of 13,263 individuals enables us to calculate a metabolomic aging rate which provides more refined aging assessments and to identify candidate anti-aging and pro-aging NMR biomarkers. Taken together, our study has presented a comprehensive aging-related metabolomic profile and highlighted its potential for personalized aging monitoring and early disease intervention.",2024,2024-09-15,10.1038/s41467-024-52310-9,39278973,PMC11402978,Shiyu Zhang; Zheng Wang; Yijing Wang; Yixiao Zhu; Qiao Zhou; Xingxing Jian; Guihu Zhao; Jian Qiu; Kun Xia; Beisha Tang; Julian Mutz; Jinchen Li; Bin Li,Nature communications,"Journal Article; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/39278973/,False,page_0052.xml.gz,,True,False,True,2,genomics;metabolomics,True,True,True
pubmed,39277686,Sexually dimorphic renal expression of mouse Klotho is directed by a kidney-specific distal enhancer responsive to HNF1b.,"Transcription enhancers are genomic sequences regulating common and tissue-specific genes and their disruption can contribute to human disease development and progression. Klotho, a sexually dimorphic gene specifically expressed in kidney, is well-linked to kidney dysfunction and its deletion from the mouse genome leads to premature aging and death. However, the sexually dimorphic regulation of Klotho is not understood. Here, we characterize two candidate Klotho enhancers using H3K27ac epigenetic marks and transcription factor binding and investigate their functions, individually and combined, through CRISPR-Cas9 genome engineering. We discovered that only the distal (E1), but not the proximal (E2) candidate region constitutes a functional enhancer, with the double deletion not causing Klotho expression to further decrease. E1 activity is dependent on HNF1b transcription factor binding site within the enhancer. Further, E1 controls the sexual dimorphism of Klotho as evidenced by qPCR and RNA-seq. Despite the sharp reduction of Klotho mRNA, unlike germline Klotho knockouts, mutant mice present normal phenotype, including weight, lifespan, and serum biochemistry. Lastly, only males lacking E1 display more prominent acute, but not chronic kidney injury responses, indicating a remarkable range of potential adaptation to isolated Klotho loss, especially in female E1 knockouts, retaining renoprotection despite over 80% Klotho reduction.",2024,2024-09-14,10.1038/s42003-024-06855-6,39277686,PMC11401919,Jakub Jankowski; Hye Kyung Lee; Chengyu Liu; Julia Wilflingseder; Lothar Hennighausen,Communications biology,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/39277686/,False,page_0052.xml.gz,,True,False,True,2,genomics;transcriptomics,True,True,True
pubmed,39272131,Long non-coding ribonucleic acid SNHG18 induced human granulosa cell apoptosis via disruption of glycolysis in ovarian aging.,"In-depth understanding of dynamic expression profiles of human granulosa cells (GCs) during follicular development will contribute to the diagnostic and targeted interventions for female infertility. However, genome-scale analysis of long non-coding ribonucleic acid (lncRNA) in GCs across diverse developmental stages is challenging. Meanwhile, further research is needed to determine how aberrant lncRNA expression participates in ovarian diseases. Granulosa cell-related lncRNAs data spanning five follicular development stages were retrieved and filtered from the NCBI dataset (GSE107746). Stage-specific lncRNA expression patterns and mRNA-lncRNA co-expression networks were identified with bioinformatic approaches. Subsequently, the expression pattern of SNHG18 was detected in GCs during ovarian aging. And SNHG18 siRNA or overexpression plasmids were transfected to SVOG cells in examining the regulatory roles of SNHG18 in GC proliferation and apoptosis. Moreover, whether PKCɛ/SNHG18 signaling take part in GC glycolysis via ENO1 were verified in SVOG cells. We demonstrated that GC-related lncRNAs were specifically expressed across different developmental stages, and coordinated crucial biological functions like mitotic cell cycle and metabolic processes in the folliculogenesis. Thereafter, we noticed a strong correlation of PRKCE and SNHG18 expression in our analysis. With downregulated SNHG18 of GCs identified in the context of ovarian aging, SNHG18 knockdown could further induce cell apoptosis, retard cell proliferation and exacerbate DNA damage in SVOG cell. Moreover, downregulated PKCɛ/SNHG18 pathway interrupted the SVOG cell glycolysis by lowering the ENO1 expression. Altogether, our results revealed that folliculogenesis-related lncRNA SNHG18 participated in the pathogenesis of ovarian aging, which may provide novel biomarkers for ovarian function and new insights for the infertility treatment.",2024,2024-09-13,10.1186/s13048-024-01510-4,39272131,PMC11395969,Xuehan Zhao; Feiyan Zhao; Long Yan; Jiaqi Wu; Ying Fang; Cong Wang; Zhimin Xin; Xiaokui Yang,Journal of ovarian research,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/39272131/,False,page_0052.xml.gz,,False,False,False,1,genomics,True,True,False
pubmed,39266660,DOR activation in mature oligodendrocytes regulates α-ketoglutarate metabolism leading to enhanced remyelination in aged mice.,"The decreased ability of mature oligodendrocytes to produce myelin negatively affects remyelination in demyelinating diseases and aging, but the underlying mechanisms are incompletely understood. In the present study, we identify a mature oligodendrocyte-enriched transcriptional coregulator diabetes- and obesity-related gene (DOR)/tumor protein p53-inducible nuclear protein 2 (TP53INP2), downregulated in demyelinated lesions of donors with multiple sclerosis and in aged oligodendrocyte-lineage cells. Dor ablation in mice of both sexes results in defective myelinogenesis and remyelination. Genomic occupancy in oligodendrocytes and transcriptome profiling of the optic nerves of wild-type and Dor conditional knockout mice reveal that DOR and SOX10 co-occupy enhancers of critical myelinogenesis-associated genes including Prr18, encoding an oligodendrocyte-enriched, proline-rich factor. We show that DOR targets regulatory elements of genes responsible for α-ketoglutarate biosynthesis in mature oligodendrocytes and is essential for α-ketoglutarate production and lipid biosynthesis. Supplementation with α-ketoglutarate restores oligodendrocyte-maturation defects in Dor-deficient adult mice and improves remyelination after lysolecithin-induced demyelination and cognitive function in 17-month-old wild-type mice. Our data suggest that activation of α-ketoglutarate metabolism in mature oligodendrocytes can promote myelin production during demyelination and aging.",2024,2024-09-12,10.1038/s41593-024-01754-9,39266660,2672502,Guojiao Huang; Zhidan Li; Xuezhao Liu; Menglong Guan; Songlin Zhou; Xiaowen Zhong; Tao Zheng; Dazhuan Xin; Xiaosong Gu; Dezhi Mu; Yingkun Guo; Lin Zhang; Liguo Zhang; Q Richard Lu; Xuelian He,Nature neuroscience,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/39266660/,False,page_0052.xml.gz,,True,False,True,2,genomics;transcriptomics,True,True,True
pubmed,39262181,An epigenome-wide study of a needs-based family intervention for offspring of trauma-exposed mothers in Kosovo.,"Maternal stress and trauma during pregnancy have been shown to influence cortisol levels and epigenetic patterns, including DNA methylation, in the offspring. This study aimed to determine whether a tailor-made family intervention could help reduce cortisol levels in children born to traumatized mothers, and to determine whether it effected offspring DNA methylation. The secondary aim was to determine whether the family intervention influenced DNA methylation aging, a marker of biological aging. A needs-based family intervention was designed to help address relational difficulties and family functioning, and included a focus on family strengths and problem-solving patterns. Women survivors of sexual violence during the Kosovar war in 1998-1999, and their families (children with or without partners) were randomly assigned to 10 sessions of a family therapy over a 3-5-month period, or to a waitlist control group. Both mothers and children completed assessments prior to and after the intervention phase. Children's blood samples collected at these two time points were used to measure cortisol and epigenome-wide DNA methylation patterns (Illumina EPIC array). Cortisol levels, and genome-wide DNA methylation changes pre-/postintervention were compared between children in the intervention and the waitlist groups. DNA methylation age and accelerated biological aging were calculated. Sixty-two women-child dyads completed the study, 30 were assigned first to the intervention group, and 32 to the waitlist control group. In adjusted linear regression, the family intervention was associated with a significant decline in cortisol levels compared to the waitlist control (β = -124.72, 95% confidence interval [CI]: -197.4 to -52.1, p = .001). Children in the intervention group, compared to the waitlist control group, showed >1% differential methylation degree at 5819 CpG (5'-C-phosphate-G-3') sites across the genome (p < .01), with the largest methylation difference being 21%. However, none of these differences reached genome-wide significant levels. There was no significant difference in DNA methylation aging between the two groups. We find evidence that a tailored family-based intervention reduced stress levels in the children (based on cortisol levels), and modified DNA methylation levels at a number of sites across the genome. This study provides some preliminary evidence to suggest the potential for tailored interventions to help break the intergenerational transmission of trauma, however, large studies powered to detect associations at genome-wide significant levels are needed.",2024,2024-09-01,10.1002/brb3.70029,39262181,PMC11391026,Joanne Ryan; Aung Zaw Zaw Phyo; Sebahate Pacolli Krasniqi; Selvi Izeti Carkaxhiu; Peter Fransquet; Sara Helene Kaas-Petersen; Dafina Arifaj Limani; Vjosa Devaja Xhemaili; Mimoza Salihu; Qendresa Prapashtica; Nebahate Zekaj; Vesa Turjaka; Shr-Jie Wang; Feride Rushiti; Line Hjort,Brain and behavior,Journal Article; Randomized Controlled Trial,eng,https://pubmed.ncbi.nlm.nih.gov/39262181/,False,page_0052.xml.gz,,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,39240515,Lens Regeneration: The Application of iSyTE and In Silico Approaches to Evaluate Gene Expression in Lens Organoids.,"Several protocols have been established for the generation of lens organoids from embryonic stem cells (ESCs), induced pluripotent stem cells (iPSCs), and other cells with regenerative potential in humans or various animal models. It is important to examine how well the regenerated lens organoids reflect lens biology, in terms of its development, homeostasis, and aging. Toward this goal, the iSyTE database (integrated Systems Tool for Eye gene discovery; https://research.bioinformatics.udel.edu/iSyTE/ ), a bioinformatics resource tool that contains meta-analyzed gene expression data in wild-type lens across different embryonic, postnatal, and adult stages, can serve as a resource for comparative analysis. This article outlines the approaches toward effective use of iSyTE to gain insights into normal gene expression in the mouse lens, enriched expression in the lens, and differential gene expression in select mouse gene-perturbation cataract/lens defects models, which in turn can be used to evaluate expression of key lens-relevant genes in lens organoids by transcriptomics (e.g., RNA-sequencing (RNA-seq), microarrays, etc.) or other downstream methods (e.g., RT-qPCR, etc.).",2025,2025-01-01,10.1007/978-1-0716-4087-6_3,39240515,4269389,Sanjaya K Shrestha; Salil A Lachke,"Methods in molecular biology (Clifton, N.J.)",Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/39240515/,False,page_0052.xml.gz,,False,False,False,1,transcriptomics,True,True,False
