source,source_record_id,title,abstract,year,publication_date,doi,pmid,pmcid,authors,venue,document_type,language,url,is_preprint,raw_page,local_multiomics_match,local_explicit_multiomics_match,local_layer_pair_match,local_omics_layer_count,local_omics_layers,local_aging_match,local_causal_anchor_match,local_three_block_match
springernature,doi:10.1007/s10462-026-11646-y,"AI-governed hospitals-of-the-future under industry 5.0: intelligent personalisation, cloud-integrated AI, and human-centred governance","Artificial intelligence is reshaping hospital care delivery through federated learning pipelines, edge-cloud inference architectures, and AI-driven clinical decision support. Yet the translation of these AI capabilities into patient-centred, institutionally governable, and humanised hospital systems remains fragmented across the literature. This paper addresses that gap through a PRISMA-compliant systematic evidence synthesis of 116 included studies and reports (inter-rater reliability $$\kappa = 0.884$$ , 95 % confidence interval (CI): 0.835−0.933), and is careful to separate its empirical findings from its conceptual contribution. Empirically, we synthesise evidence at the level of three individual AI-enabled pillars: personalisation (AI-driven genomic pipelines, AI-assisted diagnostics using convolutional neural network (CNN) and transformer architectures, continuous physiological monitoring, and longitudinal predictive models); cloudisation (multi-platform cloud architectures evaluated via a weighted multi-criteria decision analysis (MCDA), Fast Healthcare Interoperability Resources (FHIR)-native data lakes, federated AI health monitoring, and data lineage, provenance auditing, and role-based access control); and humanisation (empathy-driven interfaces, co-design evaluation frameworks, digital therapeutics regulation, and operational ethical AI governance with enforceable accountability). Conceptually, we propose that these pillars are co-constitutive and, under an Industry 5.0 governance frame, jointly define the Hospital-of-the-Future; we advance this integrated tri-pillar framework as an analytical proposition rather than an empirically validated system. The pillar-level evidence is substantial: meta-analytic standardised mean differences (SMDs) of 0.48−0.64 for personalisation outcomes, 82.4 % sensitivity and 91.1 % specificity for AI-integrated sepsis screening ( $$n = 5{,}765$$ ), and a 0.7-day length-of-stay reduction ( $$p = 0.031$$ ) for humanised ward design. The evidence base is, however, fragmented across the pillars: no included study evaluated the three pillars jointly, and although individual technology domains span Technology Readiness Levels (TRL) 3–8, the integrated framework itself remains at TRL 3–4. A cluster randomised trial protocol is specified to generate the missing integration evidence and to advance the framework toward TRL 6–7. The review therefore offers a promising, evidence-informed conceptual architecture and a testable research agenda for AI-enabled hospitals that are scalable, governable, and human-centred, while making explicit the gap between the currently fragmented evidence and the integrated vision it proposes.",2026,2026-07-11,10.1007/s10462-026-11646-y,,,"Adel, Amr; Al-Rawi, Mohammad; Shillabeer, Anna; Shearman, Patrick; Yalda, Rouwa; Jan, Tony; Al-Moisher, Asmaa Soliman; Moni, Mohammad Ali",Artificial Intelligence Review,OriginalPaper,en,http://link.springer.com/openurl/pdf?id=doi:10.1007/s10462-026-11646-y,False,page_0009.json.gz,False,False,False,1,genomics,False,True,False
springernature,doi:10.1038/s44360-026-00170-6,PROSPER — a life-course consortium for biological ageing from preconception to adulthood,,2026,2026-07-10,10.1038/s44360-026-00170-6,,,"Strauss, Tzipora; Horvath, Steve; Kennedy, Brian K.; Walker, Mark; Shah, Prakeshkumar S.; Zhavoronkov, Alex; Rando, Thomas A.; Bischof, Evelyne",Nature Health,Letter; Correspondence,en,https://www.nature.com/articles/s44360-026-00170-6,False,page_0009.json.gz,False,False,False,0,,True,False,False
springernature,doi:10.1007/s42399-026-02537-y,Cardioprotective Actions of Metformin in Myocardial Infarction: Molecular Mechanisms and Clinical Perspectives,"Metformin, a biguanide produced from Galega officinalis , is the most commonly used first-line treatment for type 2 diabetes mellitus (T2DM). Beyond its traditional glucose-lowering actions, which involve inhibiting hepatic gluconeogenesis and increasing insulin sensitivity, accumulating data suggest that it has multifaceted benefits for cardiovascular health. Metformin acts by activating AMP-activated protein kinase (AMPK), lowering oxidative stress and inflammation while enhancing lipid metabolism, energy homeostasis, and endothelial nitric oxide (eNOS) generation. It has been effective in reducing cardiac ischemia–reperfusion (I/R) injury, improving endothelial dysfunction, and modifying the autophagy and apoptosis pathways in cardiomyocytes. New research suggests that metformin’s modulation of gut microbiota, particularly the enrichment of Akkermansia muciniphila and short-chain fatty acid (SCFA) -producing bacteria, contributes to its cardiometabolic benefits by improving intestinal barrier integrity and lowering circulating Trimethylamine N-oxide (TMAO) levels. Clinical trials, such as United Kingdom Prospective Diabetes Study (UKPDS) and Metformin for Left Ventricular Hypertrophy Regression in Coronary Artery Disease (MET-REMODEL), as well as current studies like Metformin in Heart Failure Trial (MET-HEFT) and Veterans Affairs–Investigation of Metformin in Prediabetes on Atherosclerotic Cardiovascular Outcomes Trial (VA-IMPACT), are investigating metformin’s cardiovascular effects in addition to its glycemic management. Despite increasing evidence of metformin’s cardioprotective benefits, the combination of molecular, clinical, and gut microbiota-mediated processes has received little attention. This review seeks to offer a complete assessment of the existing data relating metformin’s cardioprotective activities to developing microbiota-related pathways and clinical outcomes. Graphical Abstract",2026,2026-07-10,10.1007/s42399-026-02537-y,,,"Maharana, Krushna Ch; Singh, Sanjiv; Abubakar, Md.; Pandey, Shricharan",SN Comprehensive Clinical Medicine,ReviewPaper; Review,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s42399-026-02537-y,False,page_0009.json.gz,False,False,False,0,,False,True,False
springernature,doi:10.1038/s12276-026-01776-2,Urolithin A activates mitophagy via the AMPK–mTOR axis and modulates the gut–ceramide axis to ameliorate cardiac remodeling in HFpEF,"Heart failure with preserved ejection fraction (HFpEF) accounts for nearly half of all heart failure cases. However, effective therapies targeting its underlying pathophysiological mechanisms remain lacking. Previous studies have indicated mitochondrial dysfunction and impaired mitophagy as key contributors to HFpEF pathophysiology. In this study, we investigated whether urolithin A (UA), a gut microbiome-derived mitophagy-activating compound, can ameliorate HFpEF. A two-hit mouse model was established using a high-fat diet and Nω-nitro- L -arginine methyl ester, and UA was administered during disease progression. In vitro and in vivo experiments, together with multi-omics analyses, showed that UA alleviated diastolic dysfunction, cardiac hypertrophy, and fibrosis in HFpEF mice. These effects were accompanied by restoration of mitochondrial ultrastructure and enhanced mitochondrial respiration and glycolytic capacity. Notably, UA activated AMPK signaling while inhibiting mTOR, promoting ULK1-dependent autophagy initiation and restoring impaired mitophagic flux. These effects were associated with improved mitochondrial quality control and function. Concurrently, multi-omics analyses revealed that UA remodels the gut microbiome–ceramide axis and reduces circulating ceramide accumulation, thereby alleviating lipotoxic stress. Furthermore, single-nucleus transcriptomic analysis revealed that UA treatment leads to the attenuation of fibrosis-related cellular programming in human induced pluripotent stem cell-derived cardiomyocytes. Taken together, these findings indicate that UA improves cardiac remodeling in HFpEF by activating mitophagy-dependent mitochondrial quality control and modulating the gut microbiome–ceramide axis, highlighting its potential as a mechanism-based, mitochondria-targeted therapeutic strategy for HFpEF. Heart failure with preserved ejection fraction (HFpEF) is a complex syndrome with limited treatment options, often linked to mitochondrial dysfunction. This study explores the potential of urolithin A (UA), a metabolite known to enhance mitophagy, in addressing HFpEF. Researchers used a two-hit mouse model combining a high-fat diet and nitric oxide synthase inhibition to mimic HFpEF conditions. They administered UA and used multi-omics techniques to analyze its effects. Results showed that UA improved cardiac function, reduced fibrosis, and enhanced mitochondrial quality control by activating AMPK signaling and suppressing mTOR activity. UA also modulated the gut microbiome, reducing ceramide levels, which are linked to cardiac stress. These findings suggest UA’s potential as a therapeutic strategy for HFpEF, highlighting the need for further research to confirm its efficacy and safety in humans. This summary was initially drafted using artificial intelligence, then revised and fact-checked by the author.",2026,2026-07-10,10.1038/s12276-026-01776-2,,,"Song, Hangyul; Yun, Chahyeon; Choi, Yunju; Jeong, Wooju; Kim, Yumin; Kim, Jaeyoung; Lee, Ju-Yeon; Ryu, Dongryeol; Park, Sang-Wook; Oh, Chang-Myung",Experimental & Molecular Medicine,OriginalPaper; Article,en,https://www.nature.com/articles/s12276-026-01776-2,False,page_0009.json.gz,True,True,True,3,metabolomics;microbiomics;transcriptomics,False,False,False
springernature,doi:10.1007/s11255-026-05235-9,Integrated single-cell analysis identifies a ferroptosis-resistant tumor microenvironment subset in renal cell carcinoma,"Purpose This study aimed to characterize ferroptosis heterogeneity within the tumor microenvironment (TME) of clear cell renal cell carcinoma (ccRCC) and investigate its impact on immune remodeling and clinical prognosis. Methods Single-cell transcriptomic analysis was performed using the GSE159115 dataset to classify cell phenotypes. Functional enrichment, immune infiltration, and pathway analyses (GSEA) were conducted. Validation utilized the GSE312695 and TCGA-KIRC cohorts. Results ccRCC tissues were enriched with ferroptosis-resistant cells, whereas normal tissues contained ferroptosis-sensitive cells. Eight core genes regulating ferroptosis susceptibility were identified. Resistant cells established an immunosuppressive “immune desert” TME, with significant suppression of T-cell and macrophage pathways. The ferroptosis resistance signature demonstrated generalizability across cohorts, and medium–high resistance scores showed a trend toward poorer survival in specific subgroups, although overall survival differences did not reach statistical significance. Conclusion Ferroptosis heterogeneity contributes to ccRCC progression by shaping an immunosuppressive TME. The identified molecular features offer potential targets for therapy and highlight the complexity of utilizing ferroptosis signatures for prognostic assessment in ccRCC.",2026,2026-07-10,10.1007/s11255-026-05235-9,,,"Chen, Linze; He, Jiaxi; Zhang, Jiahui; Huang, Yanhong; Hu, Shaowei; Zhou, Haipeng; He, Zhuobin",International Urology and Nephrology,OriginalPaper; Urology – Original Paper,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11255-026-05235-9,False,page_0009.json.gz,False,False,False,1,transcriptomics,False,False,False
springernature,doi:10.1007/s00284-026-05046-2,Plant Fungal Endophytes as Sustainable Components of Insect Pest Management,"Agricultural systems are designed to meet the increasing global demand for food. However, pests pose a significant threat to agricultural productivity, potentially hindering the ability to meet the demand. Biological control is considered an effective method to manage these pests and tackle food loss. Among the various biological agents, endophytic fungi stand out as a promising alternative to insecticides due to their numerous beneficial effects. In this review, we summarize the reports on the major phyla and classes of endophytic fungi as well as their identified sources. Endophytic fungi are known to synthesize insecticidal metabolites that directly help to prevent pest invasion, reduce the pest’s adaptability to their surroundings, and increase their sensitivity to natural enemies. Besides, several metabolites produced by the endophytic fungi signal the host plant to produce its defense chemicals, triggering the plant’s immune response and thereby enhancing its resistance. Therefore, the review further discusses the direct (endophyte-insect interactions) and indirect effects of the endophytic fungi on the insect pests (enhanced plant defense) and provides evidence to support their significant role in the endophytic fungus-plant–insect triadic relationship. Taking these reports into consideration, we suggest that endophytic fungi could serve as a significant component of sustainable pest management. However, the negative impact of the fungal metabolites on the mammals that consume the host plants needs to be investigated.",2026,2026-07-10,10.1007/s00284-026-05046-2,,,"Dai, Yangyang; Xu, Jingyi; Chen, Jiarui; Jian, Yuxin; Qin, Luping; Zhu, Bo",Current Microbiology,ReviewPaper; Review Article,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00284-026-05046-2,False,page_0009.json.gz,False,False,False,1,metabolomics,True,False,False
springernature,doi:10.1007/s11357-026-02391-9,Age-associated DNA methylation patterns in mouse blood and tail: feasibility of tissue-specific epigenetic clock development,"Aging is accompanied by widespread remodeling of DNA methylation (DNAm), which can be leveraged to build epigenetic clocks. In mice, most DNAm clocks rely on internal organs or terminal tissues, limiting longitudinal studies. Here, we compared age-associated DNAm patterns in matched blood and tail—an easily accessible but underexplored tissue—and evaluated both as substrates for tissue-specific DNAm age prediction. Matched blood and tail were collected from male C57BL/6N Per2::Luc mice aged 7–103 weeks and profiled using the Infinium Mouse Methylation BeadChip. After SeSAMe preprocessing, probe-wise regression (β ~ Age, BH-FDR < 0.05) identified 78,111 age-associated CpGs in blood and 38,348 in tail. Blood showed predominantly hypomethylating changes and a later, more abrupt age shift, whereas tail exhibited a near-balanced hyper/hypomethylation pattern with smoother transitions. Segment-level analysis (BH-FDR < 0.05, ≥ 2 CpGs) identified 31,322 age-related differentially methylated regions (DMRs) in blood and 21,883 in tail. Direction-aware overlap yielded 6229 shared age-related DMRs, characterized by CpG island–enriched hypermethylation and Open Sea–enriched hypomethylation and linked to genes enriched for developmental, neuronal, immune, and signaling pathways. Elastic-net clocks achieved high accuracy in the training cohort (blood: α = 0.8, 72 CpGs, MAE = 2.30 weeks, R ^2 = 0.99; tail: α = 0.5, 192 CpGs, MAE = 2.75 weeks, R ^2 = 0.98). The blood clock generalized to an independent female blood dataset (MAE = 13.48 weeks, R ^2 = 0.76). Together, these findings provide a proof-of-concept foundation for tissue-specific epigenetic age estimation in mice using minimally invasive sampling and highlight tail as a promising substrate for longitudinal DNAm aging studies without terminal tissue collection.",2026,2026-07-09,10.1007/s11357-026-02391-9,,,"Shin, Jiwon; Song, Seungmin; Han, Yerim; Lyu, Jieun; Park, Yoon Jung",GeroScience,BriefCommunication; SHORT COMMUNICATION,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11357-026-02391-9,False,page_0009.json.gz,False,False,False,1,epigenomics,True,False,False
springernature,doi:10.1007/s12672-026-05550-8,The role of artificial intelligence in precision medicine for breast cancer,"Breast cancer (BC) ranks among the most common malignant tumors affecting women globally. The essence of precision medicine (PM) lies in “delivering the right treatment to the right patient at the right time.” With advancements in artificial intelligence (AI) technologies such as deep learning (DL), breakthroughs have been achieved in analyzing data ranging from imaging to multi-omics. We review the latest applications and challenges of AI in PM for BC, offering insights for clinical practice and research. We also present an AI integration framework covering the entire BC care continuum. The framework systematically integrates multiple components, including imaging diagnosis, digital pathology, multi-omics analysis, treatment response prediction, surgical decision-making, clinical decision support, and clinical translation, thereby revealing the hierarchical mechanisms through which AI contributes to the precision management of BC. This paper reviews how AI can enable precise management of BC patients across different temporal and biological scales by collecting different types of data. Specifically, this encompasses precision prevention, diagnosis, and clinical management. It also highlights current research gaps and challenges, such as algorithmic bias, dataset comprehensiveness, and model interpretability. Ultimately, the paper offers valuable insights into the integration of AI throughout the entire process of precision medical management for BC patients.",2026,2026-07-09,10.1007/s12672-026-05550-8,,,"Hu, Jun-Jie; Ding, Zhang-Lei; Yang, Zhi-Chun",Discover Oncology,ReviewPaper; Review,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12672-026-05550-8,False,page_0009.json.gz,True,True,False,0,,False,False,False
springernature,doi:10.1038/s41431-026-02177-9,Integrative and systematic genomic approaches to improve diagnosis in rare and undiagnosed diseases: results from the RareBoost project,"Rare and undiagnosed diseases pose diagnostic challenges due to phenotypic and genetic heterogeneity and the limitations of conventional molecular testing. As part of the RareBoost project, we implemented an integrated, stepwise genomic strategy in a cohort of 134 patients from 120 families with previously inconclusive genetic testing. Our strategy combined systematic exome sequencing with subsequent genome sequencing when indicated, followed by targeted RNA-sequencing, and complemented with comprehensive phenotyping and follow-up segregation analysis. Definitive molecular diagnoses (pathogenic/likely pathogenic variants) were achieved in 25.0% of families, and an additional 25.8% harbored clinically relevant variants of uncertain significance with phenotypic correlation. This approach identified non-coding and structural variants while resolving cases through systematic reanalysis of previously negative data. Collectively, our findings demonstrate that integrated genomic and transcriptomic analyses with reanalysis of existing data enhance diagnostic yield in complex rare disease cohorts and provide a scalable framework for implementing genomic medicine in clinical practice.",2026,2026-07-09,10.1038/s41431-026-02177-9,,,"Yigit, Ayca; Pekerbas, Mert; Salman, Baris; Bulut, Kutay; Ozzeybek, Emre; Topaloglu, Mehmet Mert; Akman, Burcu; Yildirim, Ravza Nur; Aktug, Sinem; Batur, Tugce; Ozbek, Ugur; Rare and Undiagnosed Diseases Advisory Board Consortium",European Journal of Human Genetics,OriginalPaper; Article,en,https://www.nature.com/articles/s41431-026-02177-9,False,page_0009.json.gz,True,False,True,2,genomics;transcriptomics,False,False,False
springernature,doi:10.1038/s41586-026-10522-7,Human haematopoietic stem cells remember inflammatory stress,"Inflammation activates blood cells, contributing to ageing and malignancy^ 1 – 3 . Haematopoietic stem cells (HSCs) survive a lifetime of infection to sustain life-long haematopoiesis^ 1 – 9 , but how human HSCs respond and adapt to inflammatory stress is largely unknown. Here, to empirically understand this adaptation, we developed xenograft inflammation–recovery models and performed single-cell multiomics on xenografted human HSCs. Two transcriptionally and epigenetically distinct HSC subsets were identified with one, termed HSC inflammatory memory (HSC-iM), retaining a molecular memory of previous inflammatory treatments. The HSC-iM subset exhibited quiescence and restrained haematopoietic output. Molecularly, the HSC-iM program was enriched in HSCs from adult and paediatric samples across conditions ranging from COVID-19 recovery, sickle cell disease, ageing and clonal haematopoiesis, establishing both the validity of our xenograft models and the physiological relevance of HSC-iM. Clonal haematopoiesis mutations in HSC-iM attenuated the effects of inflammatory stress by promoting HSC activation and differentiation. Moreover, transmission of the pro-inflammatory HSC-iM transcriptional program to differentiated immune progeny was demonstrated in xenograft and physiological settings. Finally, HSC-iM program enrichment in circulating blood cells was associated with a heightened risk score for all-cause mortality in population cohort analyses, underscoring the clinical relevance of this newly identified HSC subset in characterizing heterogeneous health outcomes across a lifetime. Using xenograft inflammation–recovery models and single-cell multiomics, a haematopoietic stem cell population after inflammatory stress is identified.",2026,2026-07-09,10.1038/s41586-026-10522-7,,,"Zeng, Andy G. X.; Nagree, Murtaza S.; Jakobsen, Niels Asger; Shah, Sayyam; Varesi, Angelica; Kang, Jasmine Ryu Won; Murison, Alex; Cheong, Jin-Gyu; Turkalj, Sven; Zhang, Xuan; Radtke, Felix A.; Abera, Tsega-Ab; Lim, Isabel N. X.; Jin, Liqing; Araújo, Joana; Aguilar-Navarro, Alicia G.; Parris, Darrien; McLeod, Jessica; Kim, Hyerin; Lee, Ho Seok; Zhang, Lin; Boulanger, Mason; Bader, Elyssa; Gbeha, Elias; Parkhurst, Christopher N.; Wagenblast, Elvin; Flores-Figueroa, Eugenia; Wang, Bo; Schwartz, Gregory W.; Shultz, Leonard D.; Nam, Anna S.; Grimes, H. Leighton; Josefowicz, Steven Z.; Awadalla, Philip; Vyas, Paresh; Dick, John E.; Xie, Stephanie Z.",Nature,OriginalPaper; Article,en,https://www.nature.com/articles/s41586-026-10522-7,False,page_0009.json.gz,True,True,False,0,,True,False,False
springernature,doi:10.1038/s41392-026-02756-8,Aging and cancer: current understandings and future perspectives,"Deciphering the mechanistic links between aging and cancer remains a central challenge in biomedical research. This review begins by presenting recent epidemiological data on cancer incidence across age groups, underscoring the complex and paradoxical interplay between aging and cancer. A systematic analysis follows four core signaling pathways that underpin both aging and cancer: (i) nutrient sensing and energy metabolism pathways, (ii) stress response and genome maintenance pathways, (iii) inflammatory and microenvironmental pathways, and (iv) sirtuin-mediated epigenetic and transcriptional modulation pathways. Each pathway is analyzed regarding its distinct and overlapping roles in aging and cancer, with exploration of strategies for comodulating these shared mechanisms to simultaneously mitigate both conditions. Established and emerging druggable targets within these pathways are highlighted, offering new perspectives for future therapeutic development. Current integrative strategies to achieve concurrent antiaging and anticancer effects include targeting cellular nutrient sensing and metabolism, enhancing genomic integrity, suppressing chronic inflammation, clearing senescent cells, and modulating epigenetic programs. Finally, the impact of aging on cancer therapy, particularly immunotherapy, is discussed, along with a review of representative aging-related pathways and genes and their roles in modulating immunotherapy efficacy. Analysis of agents targeting each pathway spanning preclinical studies, clinical trials, and clinically approved drugs reveals disparities in the research progress between anti-aging and anticancer applications. Consequently, a promising future strategy for drug discovery lies in repurposing well-established anticancer agents for antiaging interventions, as well as translating insights from aging research into novel antitumor therapies, thereby achieving synergistic benefits in both fields.",2026,2026-07-08,10.1038/s41392-026-02756-8,,,"Li, Qiucheng; Chan, Yau-Tuen; Wu, Junyu; Jiang, Zhuofeng; Lu, Pengde; Xu, Lin; Feng, Zixin; Yuan, Hongchao; Feng, Yibin; Wang, Ning",Signal Transduction and Targeted Therapy,ReviewPaper; Review Article,en,https://www.nature.com/articles/s41392-026-02756-8,False,page_0009.json.gz,False,False,False,1,genomics,True,True,False
springernature,doi:10.1007/s11357-026-02379-5,Targeting cellular senescence in dermatology: senolytic and senomorphic strategies,"Cellular senescence has emerged as a central mechanism driving cutaneous aging, impaired regeneration, and numerous dermatologic pathologies. Initially evolved as a protective mechanism to prevent malignant transformation and facilitate wound repair, senescence becomes maladaptive when senescent cells persist. Senescent keratinocytes, fibroblasts, and melanocytes can secrete pro-inflammatory mediators and other factors, collectively termed the senescence-associated secretory phenotype (SASP), which may degrade extracellular matrix components, disrupt pigmentary balance, and impair barrier function. Senescent cells are resistant to conditions that cause death of non-senescent cells and are generally removed by the immune system. Persisting senescent cells can become increasingly pro-inflammatory and fibrotic, perhaps due to accumulating DNA damage within these cells. Two primary geroscience-based therapeutic paradigms (gerotherapeutics) have been proposed: senolytics, which selectively eliminate senescent cells, and senomorphics, which modulate or suppress SASP activity without inducing senescent cell death. In dermatology, these approaches are particularly relevant given skin’s accessibility, visible aging markers, and ability to serve as a translational platform for systemic gerotherapeutic interventions. Interfering with the development of senescent cells, for example by interfering with such regulators of senescent cell formation as p16, retinoblastoma protein (pRB), p53, or p21, can be detrimental due to the protective roles of transient senescence in wound healing and cancer suppression. However, senolytics, which do not prevent senescent cells from developing but rather act by clearing already formed persisting and tissue-damaging senescent cells, offer the potential to delay, prevent, alleviate, or treat aged or fibrotic skin. Because of the days to weeks for senescent cells to form fully and their inability to divide, senolytics can be administered intermittently, for example for brief intervals every 2 weeks or once a month. Senomorphics, conversely, can modulate the detrimental effects of the SASP and generally need to be administered continuously or more frequently than senolytics. Some agents are both senolytic and senomorphic. This review considers the mechanistic underpinnings of senescence in skin, the evidence for both therapeutic approaches, and the future directions for integrating senotherapeutics into regenerative and aesthetic dermatology. Advances in cutaneous biomarkers, topical delivery systems, and AI-assisted patient stratification are expected to accelerate translation into clinical practice.",2026,2026-07-08,10.1007/s11357-026-02379-5,,,"Haykal, Diala; Flament, Frederic; Garibyan, Lilit; Lee, Kachiu; Escot, Julie; Gueniche, Audrey; Kirkland, James",GeroScience,OriginalPaper; COMMENTARY,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11357-026-02379-5,False,page_0009.json.gz,False,False,False,0,,True,True,False
springernature,doi:10.1186/s40035-026-00565-1,Plant-derived mitochondria mitigate aging-related neurodegeneration by reprogramming microglial mitochondrial energy metabolism,"Background Intercellular mitochondrial transfer is pivotal in both healthy and pathological states. Supplementing healthy mitochondria is emerging as a promising therapeutic approach for various diseases. Non-immunogenic edible plants, which contain mitochondria, offer a novel avenue for such therapies. Methods Mitochondria were isolated from several commonly consumed edible plants (P-Mit) using differential centrifugation followed by sucrose gradient ultracentrifugation. The distribution of P-Mit, particularly in the brain, was examined with a mitochondrial membrane-potential dye and an imaging system. As a proof of concept, the molecular interactions underlying turmeric-derived mitochondria (T-Mit) uptake by microglia were elucidated through affinity precipitation coupled with mass spectrometry. By labeling with gold-nanoparticles in a distinct triangular or spherical shape followed by electron microscopy and energy dispersive spectroscopy analysis, we demonstrated the physical fusion of T-Mit and animal mitochondria in microglia. Mitochondrial functions such as superoxide levels, ATP-linked mitochondrial respiration, glycolysis and electron transport chain activity were assessed to determine the impact of T-Mit on aging-related microglial dysfunction. Next-generation small RNA sequencing revealed the underlying mechanism by which T-Mit-derived small RNAs modulate the expression of NADH dehydrogenase (ND) genes in microglia. Results Orally administered T-Mit travelled from the gut to the brain in aged male mice, where they fused with microglial mitochondria (M-Mit), reprogramming M-Mit energy metabolism and reversing aging-related cognitive dysfunction. Specifically, T-Mit was taken up by microglia via the phagocytic receptor TREM2. Subsequently, T-Mit fused with M-Mit in a mitofusin 1-dependent manner. The T-Mit microRNAs Tae-miR319 and Osa-miR166a-3p then integrated into M-Mit, inhibiting the expression of complex I subunits ND4 and ND5. This inhibition alleviated reverse electron transport (RET) at complex I, reducing reactive oxygen species (ROS) production and facilitating ATP production, ultimately rescuing aging-related cognitive decline. Data from elderly human subjects also showed overactivation of the RET process and overproduction of ROS, accompanied by low ATP levels in microglia. Conclusions Our findings fundamentally alter our understanding of the regulation of mammalian mitochondrial biology by P-Mit and may lead to P-Mit-based transfer therapy for preventing or treating human mitochondrial disorder-related diseases.",2026,2026-07-08,10.1186/s40035-026-00565-1,,,"Teng, Yun; Luo, Chao; Xu, Qingbo; Mu, Jingyao; Teng, Lucy; Qian, Hongjia; Huang, Yinan; Liu, Minmin; Zhang, Lifeng; Park, Juw Won; Hwang, Jae Yeon; Kong, Maiying; Yan, Jun; Merchant, Michael L.; Zhang, Huang-Ge",Translational Neurodegeneration,OriginalPaper; Research,en,https://www.biomedcentral.com/openurl?doi=10.1186/s40035-026-00565-1,False,page_0009.json.gz,False,False,False,1,transcriptomics,True,False,False
springernature,doi:10.1007/s10495-026-02394-z,Mitochondrial dysfunction and cellular senescence drive accelerated gestational aging in spontaneous preterm birth: a narrative review,"Spontaneous preterm birth (sPTB) is a leading cause of neonatal mortality and long-term morbidity worldwide, affecting approximately 15 million infants annually. Despite advances in obstetric care, its incidence has remained largely unchanged, reflecting an incomplete understanding of the biological mechanisms governing the timing of parturition. While infection and inflammation have traditionally dominated etiological models, these alone do not fully explain the heterogeneity in disease onset, progression, and outcomes. Emerging evidence suggests that sPTB may represent a state of accelerated gestational aging, in which cellular stress pathways prematurely activate labour mechanisms that are normally tightly regulated at term. This narrative review synthesizes current evidence linking mitochondrial dysfunction, oxidative stress, and cellular senescence to the pathogenesis of sPTB. Across gestational tissues, including the placenta, fetal membranes, decidua, cervix, and myometrium, molecular stress induces shifts characterized by impaired mitochondrial oxidative phosphorylation, increased reactive oxygen species generation, and activation of senescence-associated pathways. Beyond reflecting cellular injury, these processes actively propagate inflammatory signalling, extracellular matrix remodelling, and endocrine activation that collectively promote premature labour. We further integrate underexplored mechanistic pathways, including mitochondrial dynamics and mitophagy, ferroptosis, nicotinamide adenine dinucleotide (NAD⁺) metabolism, inflammasome activation, extracellular vesicle signalling, and deoxyribonucleic acid (DNA) damage responses. These interconnected pathways interact through damage-associated molecular patterns (DAMPs), cytokines, and extracellular vesicles to coordinate pathological crosstalk across the maternal-fetal interface. Emerging multi-marker biomarker strategies and targeted therapeutic approaches, including mitochondrial antioxidants, senolytic agents, and inflammasome inhibitors, are also discussed within this framework. Mitochondrial dysfunction and cellular senescence represent central biological axes linking molecular stress with premature activation of labour pathways in sPTB. Conceptualizing sPTB as accelerated gestational aging provides a unifying framework for integrating diverse mechanistic pathways, refining risk stratification, and guiding the development of targeted, precision-based interventions to reduce the global burden of prematurity.",2026,2026-07-08,10.1007/s10495-026-02394-z,,,"Hanumaiah, Gagana; Srinivas, Thejesh; Vasudeva, Akhila",Apoptosis,ReviewPaper; Review,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10495-026-02394-z,False,page_0009.json.gz,False,False,False,0,,True,True,False
springernature,doi:10.1038/s41467-026-75176-5,Gut microbiota associates with frailty in older women,"Frailty is a multifactorial geriatric condition linked to increased mortality and adverse health outcomes and is associated with gut microbiome features that differ from those observed in healthy ageing. We analyze gut metagenomic profiles in relation to estimated frailty severity and frailty-related clinical outcomes assessed with an internally developed and validated Frailty Mortality Index (FMI) in the SUPERB cohort, comprising 2,081 Swedish women aged 75–80 years. The FMI is a composite measure that integrates functional, physiological and psychological dimensions associated with frailty and mortality risk, and shows stronger associations with mortality compared to the Charlson Comorbidity Index in the SUPERB cohort. The FMI is inversely associated with microbial diversity, gene richness, and predicted functional capacity, which are linked to physical function, mortality and fall-related injuries. A total of 404 bacterial species are significantly associated with FMI, and most show concordant associations in a Chinese cohort of 1,448 older adults. Here we show microbial signatures linked to frailty and mortality across different continents. In this study the authors identify gut microbiome signatures associated with frailty in older women; these signatures were also linked to physical function, mortality, and fall-related injuries, with many findings replicated in an independent cohort in China.",2026,2026-07-08,10.1038/s41467-026-75176-5,,,"Vilar Geraldi, Marina; Dwibedi, Chinmay; Jaiswal, Raju; Gregori, Giulia; Zhou, Xiaofeng; Lv, Bomin; Zheng, Yan; Wang, Xiaofeng; Wu, Hao; Axelsson, Kristian F.; Bäckhed, Fredrik; Tremaroli, Valentina; Lorentzon, Mattias",Nature Communications,OriginalPaper; Article,en,https://www.nature.com/articles/s41467-026-75176-5,False,page_0009.json.gz,False,False,False,1,microbiomics,True,False,False
