source,source_record_id,title,abstract,year,publication_date,doi,pmid,pmcid,authors,venue,document_type,language,url,is_preprint,raw_page,local_multiomics_match,local_explicit_multiomics_match,local_layer_pair_match,local_omics_layer_count,local_omics_layers,local_aging_match,local_causal_anchor_match,local_three_block_match
scopus,SCOPUS_ID:84954552560,"The Role of DNA Methylation in Cardiovascular Risk and Disease: Methodological Aspects, Study Design, and Data Analysis for Epidemiological Studies",,2016,2016-01-08,10.1161/circresaha.115.305206,26837743,,Zhong J.,Circulation Research,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84954552560&origin=inward,False,page_0006.json.gz,False,False,False,1,epigenomics,False,False,False
scopus,SCOPUS_ID:79955071958,An integrative study of a meromictic lake ecosystem in Antarctica,,2011,2011-05-01,10.1038/ismej.2010.185,21124488,,Lauro F.M.,Isme Journal,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79955071958&origin=inward,False,page_0006.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85058674254,Technologies to address antimicrobial resistance,,2018,2018-12-18,10.1073/pnas.1717160115,30559181,,Baker S.,Proceedings of the National Academy of Sciences of the United States of America,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85058674254&origin=inward,False,page_0006.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85072581413,Royal jelly and its components promote healthy aging and longevity: From animal models to humans,,2019,2019-10-01,10.3390/ijms20194662,31547049,,Kunugi H.,International Journal of Molecular Sciences,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072581413&origin=inward,False,page_0006.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:84992222141,Nutrigenomics of extra-virgin olive oil: A review,,2017,2017-01-01,10.1002/biof.1318,27580701,,Piroddi M.,Biofactors,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84992222141&origin=inward,False,page_0006.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:78651238244,H2A.Z demarcates intergenic regions of the Plasmodium falciparum epigenome that are dynamically marked by H3K9ac and H3K4me3,,2010,2010-12-01,10.1371/journal.ppat.1001223,21187892,,Bártfai R.,Plos Pathogens,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=78651238244&origin=inward,False,page_0006.json.gz,False,False,False,1,epigenomics,False,False,False
scopus,SCOPUS_ID:85027075692,Targeted DNA methylation in vivo using an engineered dCas9-MQ1 fusion protein,,2017,2017-07-11,10.1038/ncomms16026,28695892,,Lei Y.,Nature Communications,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85027075692&origin=inward,False,page_0006.json.gz,False,False,False,1,epigenomics,False,False,False
scopus,SCOPUS_ID:84867333637,The wheat chloroplastic small heat shock protein (sHSP26) is involved in seed maturation and germination and imparts tolerance to heat stress,,2012,2012-11-01,10.1111/j.1365-3040.2012.02525.x,22530593,,Chauhan H.,Plant Cell and Environment,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84867333637&origin=inward,False,page_0006.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:84992358086,Dedifferentiated Schwann Cell Precursors Secreting Paracrine Factors Are Required for Regeneration of the Mammalian Digit Tip,,2016,2016-10-06,10.1016/j.stem.2016.06.002,27376984,,Johnston A.P.W.,Cell Stem Cell,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84992358086&origin=inward,False,page_0006.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85153602458,Biological age is increased by stress and restored upon recovery,,2023,2023-05-02,10.1016/j.cmet.2023.03.015,37086720,,Poganik J.R.,Cell Metabolism,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85153602458&origin=inward,False,page_0006.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:84948440369,Synbiotic approach restores intestinal homeostasis and prolongs survival in leukaemic mice with cachexia,,2016,2016-06-01,10.1038/ismej.2015.209,26613342,,Bindels L.B.,Isme Journal,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84948440369&origin=inward,False,page_0006.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85028751594,Intestinal Epithelial Sirtuin 1 Regulates Intestinal Inflammation During Aging in Mice by Altering the Intestinal Microbiota,,2017,2017-09-01,10.1053/j.gastro.2017.05.022,28552621,,Wellman A.S.,Gastroenterology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85028751594&origin=inward,False,page_0006.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85058141215,The molecular landscape of glioma in patients with Neurofibromatosis 1,,2019,2019-01-01,10.1038/s41591-018-0263-8,30531922,,D’Angelo F.,Nature Medicine,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85058141215&origin=inward,False,page_0006.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85064085931,Functional genomics of the rapidly replicating bacterium Vibrio natriegens by CRISPRi,,2019,2019-07-01,10.1038/s41564-019-0423-8,30962569,,Lee H.H.,Nature Microbiology,Letter,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85064085931&origin=inward,False,page_0006.json.gz,False,False,False,1,genomics,False,False,False
scopus,SCOPUS_ID:84883188046,Control of reproductive floral organ identity specification in arabidopsis by the C function regulator AGAMOUS,,2013,2013-01-01,10.1105/tpc.113.113209,23821642,,Ó'Maoiléidigh D.S.,Plant Cell,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84883188046&origin=inward,False,page_0006.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:50849100719,Delayed and accelerated aging share common longevity assurance mechanisms,,2008,2008-08-01,10.1371/journal.pgen.1000161,18704162,,Schumacher B.,Plos Genetics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=50849100719&origin=inward,False,page_0006.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85106979443,Restoration of energy homeostasis by SIRT6 extends healthy lifespan,,2021,2021-12-01,10.1038/s41467-021-23545-7,34050173,,Roichman A.,Nature Communications,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85106979443&origin=inward,False,page_0006.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85016148975,Splicing factor 1 modulates dietary restriction and TORC1 pathway longevity in C. elegans,,2017,2017-01-05,10.1038/nature20789,27919065,,Heintz C.,Nature,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85016148975&origin=inward,False,page_0006.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85044518963,Transcriptome landscape of a bacterial pathogen under plant immunity,,2018,2018-03-27,10.1073/pnas.1800529115,29531038,,Nobori T.,Proceedings of the National Academy of Sciences of the United States of America,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044518963&origin=inward,False,page_0006.json.gz,False,False,False,1,transcriptomics,False,False,False
scopus,SCOPUS_ID:85027706222,3D brain Organoids derived from pluripotent stem cells: Promising experimental models for brain development and neurodegenerative disorders Julie Y.H. Chan,,2017,2017-08-20,10.1186/s12929-017-0362-8,28822354,,Lee C.T.,Journal of Biomedical Science,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85027706222&origin=inward,False,page_0006.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:84873901396,The Adult Netherlands Twin Register: Twenty-five years of survey and biological data collection,,2013,2013-02-01,10.1017/thg.2012.140,23298648,,Willemsen G.,Twin Research and Human Genetics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84873901396&origin=inward,False,page_0006.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:33644852136,Analysis of the root-hair morphogenesis transcriptome reveals the molecular identity of six genes with roles in root-hair development in Arabidopsis,,2006,2006-01-01,10.1111/j.1365-313x.2005.02609.x,16367956,,Jones M.A.,Plant Journal,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33644852136&origin=inward,False,page_0006.json.gz,False,False,False,1,transcriptomics,False,False,False
scopus,SCOPUS_ID:85122400285,"Genetic analysis of the human microglial transcriptome across brain regions, aging and disease pathologies",,2022,2022-01-01,10.1038/s41588-021-00976-y,34992268,,Lopes K.d.P.,Nature Genetics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122400285&origin=inward,False,page_0006.json.gz,False,False,False,1,transcriptomics,True,False,False
scopus,SCOPUS_ID:85119295279,The ups and downs of caloric restriction and fasting: from molecular effects to clinical application,,2022,2022-01-11,10.15252/emmm.202114418,34779138,,Hofer S.J.,EMBO Molecular Medicine,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119295279&origin=inward,False,page_0006.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85047317371,Codon usage of highly expressed genes affects proteome-wide translation efficiency,,2018,2018-05-22,10.1073/pnas.1719375115,29735666,,Frumkin I.,Proceedings of the National Academy of Sciences of the United States of America,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047317371&origin=inward,False,page_0006.json.gz,False,False,False,1,proteomics,False,False,False
scopus,SCOPUS_ID:84896322230,"Interplay between DNA repair and inflammation, and the link to cancer",,2014,2014-01-01,10.3109/10409238.2013.875514,24410153,,Kidane D.,Critical Reviews in Biochemistry and Molecular Biology,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84896322230&origin=inward,False,page_0007.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85123670423,Effect of Urolithin A Supplementation on Muscle Endurance and Mitochondrial Health in Older Adults: A Randomized Clinical Trial,,2022,2022-01-20,10.1001/jamanetworkopen.2021.44279,35050355,,Liu S.,JAMA Network Open,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123670423&origin=inward,False,page_0007.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:79955952814,Glyoxalase in ageing,,2011,2011-01-01,10.1016/j.semcdb.2011.02.013,,,Xue M.,Seminars in Cell and Developmental Biology,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79955952814&origin=inward,False,page_0007.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:84938149923,Cellular and molecular introduction to brain development,,2016,2016-08-01,10.1016/j.nbd.2015.07.007,26184894,,Jiang X.,Neurobiology of Disease,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84938149923&origin=inward,False,page_0007.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85097295783,Cerebral small vessel disease genomics and its implications across the lifespan,,2020,2020-12-01,10.1038/s41467-020-19111-2,33293549,,Sargurupremraj M.,Nature Communications,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85097295783&origin=inward,False,page_0007.json.gz,False,False,False,1,genomics,True,False,False
scopus,SCOPUS_ID:85041131712,GWAS of epigenetic aging rates in blood reveals a critical role for TERT,,2018,2018-12-01,10.1038/s41467-017-02697-5,29374233,,Lu A.T.,Nature Communications,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041131712&origin=inward,False,page_0007.json.gz,False,False,False,1,genomics,True,False,False
scopus,SCOPUS_ID:84882709882,Epigenomic enhancer annotation reveals a key role for NFIX in neural stem cell quiescence,,2013,2013-08-15,10.1101/gad.216804.113,23964093,,Martynoga B.,Genes and Development,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84882709882&origin=inward,False,page_0007.json.gz,False,False,False,1,epigenomics,False,False,False
scopus,SCOPUS_ID:84908341362,The dynamic microbiome,,2014,2014-11-17,10.1016/j.febslet.2014.02.037,24583074,,Gerber G.,FEBS Letters,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84908341362&origin=inward,False,page_0007.json.gz,False,False,False,1,microbiomics,False,False,False
scopus,SCOPUS_ID:85175195143,PDK4-dependent hypercatabolism and lactate production of senescent cells promotes cancer malignancy,,2023,2023-11-01,10.1038/s42255-023-00912-w,37903887,,Dou X.,Nature Metabolism,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85175195143&origin=inward,False,page_0007.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85045125388,High-Level dCas9 Expression Induces Abnormal Cell Morphology in Escherichia coli,,2018,2018-04-20,10.1021/acssynbio.7b00462,29544049,,Cho S.,ACS Synthetic Biology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045125388&origin=inward,False,page_0007.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85134100564,Connecting aging biology and inflammation in the omics era,,2022,2022-07-15,10.1172/jci158448,35838044,,Walker K.A.,Journal of Clinical Investigation,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134100564&origin=inward,False,page_0007.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85076310292,Alternative splicing in aging and longevity,,2020,2020-03-01,10.1007/s00439-019-02094-6,31834493,,Bhadra M.,Human Genetics,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076310292&origin=inward,False,page_0007.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:84935880970,"Distinctive expansion of gene families associated with plant cell wall degradation, secondary metabolism, and nutrient uptake in the genomes of grapevine trunk pathogens",,2015,2015-06-19,10.1186/s12864-015-1624-z,26084502,,Morales-Cruz A.,BMC Genomics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84935880970&origin=inward,False,page_0007.json.gz,False,False,False,1,genomics,False,False,False
scopus,SCOPUS_ID:85064198576,Mitochondrial proteostasis in the context of cellular and organismal health and aging,,2019,2019-04-05,10.1074/jbc.tm117.000893,29622680,,Moehle E.A.,Journal of Biological Chemistry,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85064198576&origin=inward,False,page_0007.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85051491946,Methionine Restriction Extends Lifespan in Progeroid Mice and Alters Lipid and Bile Acid Metabolism,,2018,2018-08-28,10.1016/j.celrep.2018.07.089,30157432,,Bárcena C.,Cell Reports,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051491946&origin=inward,False,page_0007.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85063719770,System-wide Profiling of RNA-Binding Proteins Uncovers Key Regulators of Virus Infection,,2019,2019-04-04,10.1016/j.molcel.2019.01.017,30799147,,Garcia-Moreno M.,Molecular Cell,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85063719770&origin=inward,False,page_0007.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85121208778,The accelerated aging phenotype: The role of race and social determinants of health on aging,,2022,2022-01-01,10.1016/j.arr.2021.101536,34883202,,Noren Hooten N.,Ageing Research Reviews,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121208778&origin=inward,False,page_0007.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85091612505,Analysis of wild tomato introgression lines elucidates the genetic basis of transcriptome and metabolome variation underlying fruit traits and pathogen response,,2020,2020-10-01,10.1038/s41588-020-0690-6,32989321,,Szymański J.,Nature Genetics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85091612505&origin=inward,False,page_0007.json.gz,True,False,True,2,metabolomics;transcriptomics,False,False,False
scopus,SCOPUS_ID:85052296658,SIRT6 deficiency results in developmental retardation in cynomolgus monkeys,,2018,2018-08-30,10.1038/s41586-018-0437-z,30135584,,Zhang W.,Nature,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052296658&origin=inward,False,page_0007.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:84859929467,Autophagy and cancer,,2012,2012-01-01,10.1101/cshperspect.a008821,22166310,,Mah L.Y.,Cold Spring Harbor Perspectives in Biology,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84859929467&origin=inward,False,page_0007.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85016250410,Metabolic constraints on the evolution of antibiotic resistance,,2017,2017-03-01,10.15252/msb.20167028,28265005,,Zampieri M.,Molecular Systems Biology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85016250410&origin=inward,False,page_0007.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85123079584,Progranulin as a therapeutic target in neurodegenerative diseases,,2022,2022-08-01,10.1016/j.tips.2021.11.015,35039149,,Rhinn H.,Trends in Pharmacological Sciences,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123079584&origin=inward,False,page_0007.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85191085037,Multimodal cell atlas of the ageing human skeletal muscle,,2024,2024-05-02,10.1038/s41586-024-07348-6,38649488,,Lai Y.,Nature,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191085037&origin=inward,False,page_0007.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85020272686,Regulation of mitochondrial biogenesis in erythropoiesis by mTORC1-mediated protein translation,,2017,2017-05-31,10.1038/ncb3527,28504707,,Liu X.,Nature Cell Biology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85020272686&origin=inward,False,page_0007.json.gz,False,False,False,0,,False,True,False
scopus,SCOPUS_ID:84919642253,Fiber supplementation influences phylogenetic structure and functional capacity of the human intestinal microbiome: Follow-up of a randomized controlled trial,,2015,2015-01-01,10.3945/ajcn.114.092064,25527750,,Holscher H.D.,American Journal of Clinical Nutrition,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84919642253&origin=inward,False,page_0007.json.gz,False,False,False,1,microbiomics,False,True,False
scopus,SCOPUS_ID:85016516711,Diverse interventions that extend mouse lifespan suppress shared age-associated epigenetic changes at critical gene regulatory regions,,2017,2017-03-28,10.1186/s13059-017-1185-3,28351383,,Cole J.J.,Genome Biology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85016516711&origin=inward,False,page_0008.json.gz,False,False,False,0,,True,True,False
scopus,SCOPUS_ID:85170381496,Transcriptional and epigenetic decoding of the microglial aging process,,2023,2023-10-01,10.1038/s43587-023-00479-x,,,Li X.,Nature Aging,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85170381496&origin=inward,False,page_0008.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85087471082,CRISPR/Cas9-mediated mutation of OsSWEET14 in rice cv. Zhonghua11 confers resistance to Xanthomonas oryzae pv. oryzae without yield penalty,,2020,2020-07-03,10.1186/s12870-020-02524-y,32620100,,Zeng X.,BMC Plant Biology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85087471082&origin=inward,False,page_0008.json.gz,False,False,False,0,,False,True,False
scopus,SCOPUS_ID:85118557241,IL-1 mediates microbiome-induced inflammaging of hematopoietic stem cells in mice,,2022,2022-01-06,10.1182/blood.2021011570,34525198,,Kovtonyuk L.V.,Blood,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118557241&origin=inward,False,page_0008.json.gz,False,False,False,1,microbiomics,False,True,False
scopus,SCOPUS_ID:77952847855,Arabidopsis has a cytosolic fumarase required for the massive allocation of photosynthate into fumaric acid and for rapid plant growth on high nitrogen,,2010,2010-06-01,10.1111/j.1365-313x.2010.04189.x,20202172,,Pracharoenwattana I.,Plant Journal,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77952847855&origin=inward,False,page_0008.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85067702154,A Stem-Cell-Derived Platform Enables Complete Cryptosporidium Development In Vitro and Genetic Tractability,,2019,2019-07-10,10.1016/j.chom.2019.05.007,31231046,,Wilke G.,Cell Host and Microbe,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85067702154&origin=inward,False,page_0008.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85060554555,Neuropathological correlates and genetic architecture of microglial activation in elderly human brain,,2019,2019-12-01,10.1038/s41467-018-08279-3,30679421,,Felsky D.,Nature Communications,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060554555&origin=inward,False,page_0008.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85065346596,FOXO3 directly regulates an autophagy network to functionally regulate proteostasis in adult neural stem cells,,2019,2019-01-01,10.1371/journal.pgen.1008097,30973875,,Audesse A.J.,Plos Genetics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85065346596&origin=inward,False,page_0008.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:84961801813,The tomato Hoffman's anthocyaninless gene encodes a bHLH transcription factor involved in anthocyanin biosynthesis that is developmentally regulated and induced by low temperatures,,2016,2016-03-01,10.1371/journal.pone.0151067,26943362,,Qiu Z.,Plos One,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84961801813&origin=inward,False,page_0008.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85005974410,Genenetwork: A toolbox for systems genetics,,2017,2017-01-01,10.1007/978-1-4939-6427-7_4,27933521,,Mulligan M.,Methods in Molecular Biology,Book Chapter,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85005974410&origin=inward,False,page_0008.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:0037413729,Control of protein life-span by N-terminal methionine excision,,2003,2003-01-02,10.1093/emboj/cdg007,12505980,,Giglione C.,EMBO Journal,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037413729&origin=inward,False,page_0008.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:84889021277,Role of DNA Methylation and Epigenetic Silencing of HAND2 in Endometrial Cancer Development,,2013,2013-11-01,10.1371/journal.pmed.1001551,24265601,,Jones A.,Plos Medicine,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84889021277&origin=inward,False,page_0008.json.gz,False,False,False,1,epigenomics,False,False,False
scopus,SCOPUS_ID:84951907954,Microbiota and aging,,2016,2016-01-01,10.1097/mco.0000000000000242,26560527,,Bischoff S.C.,Current Opinion in Clinical Nutrition and Metabolic Care,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84951907954&origin=inward,False,page_0008.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85031691125,Genome-wide meta-analysis associates HLA-DQA1/DRB1 and LPA and lifestyle factors with human longevity,,2017,2017-12-01,10.1038/s41467-017-00934-5,29030599,,Joshi P.K.,Nature Communications,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85031691125&origin=inward,False,page_0008.json.gz,False,False,False,1,genomics,True,False,False
scopus,SCOPUS_ID:85118477384,Phage-delivered CRISPR-Cas9 for strain-specific depletion and genomic deletions in the gut microbiome,,2021,2021-11-02,10.1016/j.celrep.2021.109930,34731631,,Lam K.N.,Cell Reports,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118477384&origin=inward,False,page_0008.json.gz,True,False,True,2,genomics;microbiomics,False,False,False
scopus,SCOPUS_ID:85128285261,Aging microbiota-gut-brain axis in stroke risk and outcome,,2022,2022-04-15,10.1161/circresaha.122.319983,35420913,,Honarpisheh P.,Circulation Research,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85128285261&origin=inward,False,page_0008.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:84907269737,Evolution of escherichia coli to 42 °c and subsequent genetic engineering reveals adaptive mechanisms and novel mutations,,2014,2014-10-01,10.1093/molbev/msu209,25015645,,Sandberg T.E.,Molecular Biology and Evolution,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84907269737&origin=inward,False,page_0008.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85084001758,Mechanisms of lifespan regulation by calorie restriction and intermittent fasting in model organisms,,2020,2020-04-01,10.3390/nu12041194,32344591,,Hwangbo D.S.,Nutrients,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084001758&origin=inward,False,page_0008.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:85064737241,Keratinocyte carcinomas: Current concepts and future research priorities,,2019,2019-04-15,10.1158/1078-0432.ccr-18-1122,30523023,,Nagarajan P.,Clinical Cancer Research,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85064737241&origin=inward,False,page_0008.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:84949972677,Protein biogenesis machinery is a driver of replicative aging in yeast,,2015,2015-12-01,10.7554/elife.08527,26422514,,Janssens G.E.,Elife,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84949972677&origin=inward,False,page_0008.json.gz,False,False,False,0,,True,False,False
scopus,SCOPUS_ID:77954616673,Early transcriptomic changes induced by magnesium deficiency in Arabidopsis thaliana reveal the alteration of circadian clock gene expression in roots and the triggering of abscisic acid-responsive genes,,2010,2010-07-01,10.1111/j.1469-8137.2010.03258.x,20406411,,Hermans C.,New Phytologist,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77954616673&origin=inward,False,page_0008.json.gz,False,False,False,1,transcriptomics,False,False,False
scopus,SCOPUS_ID:85110399397,Genomic diversity and ecology of human-associated Akkermansia species in the gut microbiome revealed by extensive metagenomic assembly,,2021,2021-12-01,10.1186/s13059-021-02427-7,34261503,,Karcher N.,Genome Biology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85110399397&origin=inward,False,page_0008.json.gz,True,False,True,2,genomics;microbiomics,False,False,False
scopus,SCOPUS_ID:85085328714,Untangling Determinants of Enhanced Health and Lifespan through a Multi-omics Approach in Mice,,2020,2020-07-07,10.1016/j.cmet.2020.04.018,32413334,,Aon M.A.,Cell Metabolism,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085328714&origin=inward,False,page_0008.json.gz,True,True,False,0,,True,False,False
scopus,SCOPUS_ID:85094105720,Precise editing of the ospyl9 gene by rna-guided cas9 nuclease confers enhanced drought tolerance and grain yield in rice (Oryza sativa l.) by regulating circadian rhythm and abiotic stress responsive proteins,,2020,2020-11-01,10.3390/ijms21217854,33113937,,Usman B.,International Journal of Molecular Sciences,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85094105720&origin=inward,False,page_0008.json.gz,False,False,False,0,,False,False,False
scopus,SCOPUS_ID:85150244445,Cellular rejuvenation: molecular mechanisms and potential therapeutic interventions for diseases,,2023,2023-12-01,10.1038/s41392-023-01343-5,36918530,,Ji S.,Signal Transduction and Targeted Therapy,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150244445&origin=inward,False,page_0008.json.gz,False,False,False,0,,True,True,False
