source,source_record_id,title,abstract,year,publication_date,doi,pmid,pmcid,authors,venue,document_type,language,url,is_preprint,raw_page,local_multiomics_match,local_explicit_multiomics_match,local_layer_pair_match,local_omics_layer_count,local_omics_layers,local_aging_match,local_causal_anchor_match,local_three_block_match
pubmed,41933769,Multi omics analysis reveals senescence associated genes in metabolic dysfunction associated steatohepatitis related liver cancer and their functional validation.,"Metabolic Dysfunction Associated Steatohepatitis Related Liver Cancer (MRLC) is a senescence associated disease. The role of Senescence Associated Genes (SAGs) in MRLC still needs further exploration. The Global Burden of Disease Database was used to analyze the main age groups of MRLC incidence in the population. Mendelian randomization was used to analyze the causal relationship between senescence and MRLC. Differential expression genes, Weighted Gene Co-Expression Network analysis, multi machine learning methods, and Shapley Additive ExPlanations were used to screen core SAGs. CIBERSORT was used to perform immune infiltration analysis. Single-cell RNA sequencing and scTenifoldKnk were used to visualization the cellular distribution of core SAGs and gene knockout in MRLC. Drug sensitively prediction and molecular docking were used to screen potential drugs targeting core SAGs for the treatment of MRLC. C57BL/6 mice was used to establish MRLC model for experiments. The disease burden of MRLC was mainly concentrated in the elderly population worldwide. SOD2, ALDH2, MME and IGFBP1 which were belonged to SAGs were differential expressed in MRLC compared to paracancerous, and function enrichment analysis suggested that these four SAGs may play important role in promoting proliferation and metastasis of MRLC through reprogramming metabolic and reshaping the immune microenvironment. EPZ5676 had excellent affinity with all four genes. We highlight the role of SAGs in MRLC. SOD2, ALDH2, MME and IGFBP1 were potential biomarkers and therapeutic targets. EPZ5676 was a potential drug for treating MRLC by targeting these four genes.",2026,2026-03-31,10.1016/j.ijbiomac.2026.151713,41933769,,Shixun Lin; Yumeng Teng; Qiulin Wu; Zhiqiang Wang; Xiaoyan Feng; Jingquan Huang; Yongchao Zeng; Zhao Fan; Yihe Yan,International journal of biological macromolecules,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/41933769/,False,page_0002.xml.gz,True,True,False,1,transcriptomics,False,True,False
pubmed,41932624,Mapping the genetically predicted associations of plasma metabolites with sarcopenia and aging traits: Evidence from bidirectional Mendelian randomization and transcriptome analysis.,"Observational studies have demonstrated associations between plasma metabolites and sarcopenia/aging. This study aimed to investigate the genetically predicted associations between plasma metabolites and sarcopenia/aging traits and to discover the regulating genes. A Mendelian randomization (MR) study was performed using metabolomic data obtained from the Canadian Longitudinal Study on Aging cohort. Data of sarcopenia/aging traits were obtained from genome-wide association studies for frailty index, telomere length, left- and right-hand grip strength, adjusted appendicular lean mass, anterior and posterior thigh muscle fat infiltration, total thigh muscle volume z-score and usual walking pace. Sensitivity analyses, reverse MR and Bayesian colocalization were employed to validate the genetically predicted associations. Replication analyses were performed in the metabolic syndrome in men cohort. The MR analysis identified 18 per-trait and two across-trait significant associations between plasma metabolites/metabolite ratios and sarcopenia/aging traits, five of which were successfully replicated in external validation. Using functional mapping and annotation analysis, protein tyrosine phosphatase receptor type D (PTPRD) was mapped to the genomic risk loci of multiple significant metabolites/metabolite ratios and was transcriptionally upregulated in the muscle of the (pre-)frail elderly. Single-cell analysis further showed that PTPRD was mainly expressed in adipogenic MME + fibro-adipogenic progenitors in the skeletal muscle tissue, which could cause elevated levels of circulating lipid metabolites and fat infiltration in the skeletal muscle, triggering sarcopenia and aging of the muscle. In conclusion, this study revealed the role of PTPRD in regulating the genetically predicted associations between plasma metabolites/metabolite ratios and sarcopenia/aging traits, thereby contributing to the improved risk assessment and prevention strategies for aging and sarcopenia, meriting further investigation.",2026,2026-04-01,10.1016/j.jnutbio.2026.110362,41932624,,Qijun Wang; Shibao Lu,The Journal of nutritional biochemistry,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/41932624/,False,page_0002.xml.gz,True,False,True,3,genomics;metabolomics;transcriptomics,True,True,True
pubmed,41932587,Discovery of frailty-linked proteins through multi-omics integration of brain and plasma proteomes with GWAS datasets.,"Frailty, a clinical state of increased vulnerability to stressors with aging, imposes significant strain on healthcare systems. Its genetic underpinnings remain incompletely explored, highlighting the need to identify novel therapeutic targets for aging. We integrated brain (N = 376) and plasma (N = 35,559) proteomes with a large-scale GWAS of Fried Frailty Score in 386,565 UK Biobank participants. We employed a combined analysis using Mendelian randomization (MR), Steiger filtering, Bayesian colocalization, proteome-wide (PWAS), and transcriptome-wide (TWAS) association studies. Multi-method integration identified CISD2 in the brain (supported by PWAS, TWAS, MR, colocalization) and MST1 in plasma (supported by PWAS, MR, colocalization, SMR) as high-confidence associations. GMPPB and GPX1 (brain), and FCGR3A and HEXIM1 (plasma) showed moderate confidence. Other candidates (e.g., TMEM106B, NT5DC3, RMDN3, MXRA7, EGFR, NLGN, NEGR1, ACAA1) had lower support. Western blot confirmed increased CISD2 expression in brains of aging-prone SAMP8 mice versus controls (SAMR1). MST1 protein was elevated in SAMP8 heart, liver, and spleen, and its mRNA increased in SAMP8 plasma. Our study identifies CISD2 and MST1 as high-confidence proteins implicated in frailty pathogenesis through brain and plasma mechanisms, respectively. These findings provide crucial molecular insights into aging and highlight promising targets for therapeutic intervention to mitigate frailty.",2026,2026-04-01,10.1016/j.exger.2026.113120,41932587,,JiaYu Zhong; MingHao Yuan; En Zhou; Shuo Hu,Experimental gerontology,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/41932587/,False,page_0002.xml.gz,True,True,True,3,genomics;proteomics;transcriptomics,True,True,True
pubmed,41931321,The impact of different intensities of physical activity on aging: A Mendelian randomization study.,"The extant corpus of observational studies has yielded an inadequate body of evidence to establish a causal relationship between physical activity (PA) and the process of aging. This study aimed to determine the causal effects of different intensities of PA on biological aging using a 2-sample Mendelian randomization (MR) approach. Pooled data on PA and aging proxies were extracted from genome-wide association studies on individuals of European ancestry in order to perform MR analysis. Five MR analysis techniques were employed to reduce potential biases and ensure the robustness of the data, with the inverse-variance weighted method serving as the primary output. Sensitivity experiments were conducted to assess heterogeneity and pleiotropy in order to guarantee the results' robustness. The results of the MR analysis demonstrated that genetically predicted walking activity was associated with longer telomere length (β = 0.118; 95% CI [0.022-0.215]; P = .01). Additionally, a significant negative causal relationship was identified between strenuous exercise and GrimAge (β = -1.432; 95% CI [-2.774 to -0.091]; P = .036). The robustness of these findings was further validated through conducting a series of sensitivity analyses. This research offers evidence supports a potential causal relationship between PA and slower aging. This connection is reflected in the preservation of telomere length and the slowing of GrimAge progression. As a result, encouraging PA could serve as an effective approach to mitigate the aging process.",2026,2026-04-03,10.1097/md.0000000000048055,41931321,PMC13052978,Hongxin Li; Wang Guo; Qiwen Nie; Qiang Tang; Hongyu Li,Medicine,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/41931321/,False,page_0002.xml.gz,False,False,False,1,genomics,True,True,False
pubmed,41929158,STING causes replication stress and nascent DNA degradation via SAMHD1.,"STING is a key innate immune adaptor, classically activated by cytosolic DNA via cGAS-cGAMP to induce type I interferon signaling. While its cytoplasmic role is well defined, recent studies reveal that STING participates in non-canonical signaling pathways and localizes at the nuclear envelope and chromatin, where its functions remain poorly understood. In Hutchinson Gilford Progeria Syndrome (HGPS), a premature aging disease caused by expression of lamin A mutant protein named progerin, STING accumulates in the nucleus and drives chronic inflammation. Here, we show that replication stress (RS) is a trigger of STING nuclear accumulation and binding to chromatin. In addition, we uncover a previously unrecognized role for nuclear STING binding to nascent DNA and promoting RS in progeria and tumor cells. Mechanistically, STING contributes to replication fork slowing and stalling by limiting dNTPs availability. In addition, STING hinders replication fork protection/stability upon stalling, by facilitating MRE11-mediated nascent DNA degradation (NDD). We also find that STING contribution to depletion of dNTPs and NDD is mediated by SAMHD1. As such, SAMHD1 knockdown phenocopies STING abrogation in progeria cells and rescues replication fork speed and stability in STING-overexpressing tumor cells. These findings define a pathological STING-SAMHD1 axis that drives RS and genome instability in both progeria cells and tumor cells with elevated STING activity, uncovering a feedforward loop between innate immune signaling and impaired DNA replication.",2026,2026-03-28,10.64898/2026.03.28.714577,41929158,PMC13041905,Barbara Teodoro-Castro; Rafael Cancado de Faria; Elena V Shashkova; Atika Malique; Madison B Adolph; Lilian N D Silva; Susana Gonzalo,bioRxiv : the preprint server for biology,Journal Article; Preprint,eng,https://pubmed.ncbi.nlm.nih.gov/41929158/,True,page_0002.xml.gz,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,41922325,Architecture and regulation of nanoscale chromatin domains.,"Nanoscale chromatin domains have emerged as fundamental units of mammalian genome organization during interphase and mitosis. Single-molecule localization microscopy now enables their direct visualization, revealing conserved features including characteristic packing, enrichment of linker histones, and radial stratification of histone marks. These domains act as dynamic regulators of gene activity, remodel in response to developmental and environmental cues, and become disrupted in disease. Experimental findings and biophysical modelling point to internucleosomal interactions and epigenetic reactions as key drivers of their organization. By situating them alongside lamin- and nucleolus-associated domains, we propose a unified biophysical framework for genome organization across scales. Their recurrent disruption in aging and disease makes them compelling targets for diagnosis and intervention.",2026,2026-04-01,10.1038/s41467-026-71213-5,41922325,PMC13201580,Vinayak Vinayak; Melike Lakadamyali; Vivek B Shenoy,Nature communications,"Journal Article; Review; Research Support, Non-U.S. Gov't; Research Support, N.I.H., Extramural",eng,https://pubmed.ncbi.nlm.nih.gov/41922325/,False,page_0002.xml.gz,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,41918628,Facilitated DNA damage repair as an emerging therapeutic strategy for inflammatory and fibrotic diseases.,"DNA damage arising from metabolic stress, oxidative injury, and impaired genome maintenance emerges as a common driver for chronic inflammatory and fibrotic diseases across multiple organs. While rapid and effective DNA damage repair is essential for the response to acute injury, sustained activation of these pathways promotes cellular senescence, sterile inflammation and fibroblast activation, ultimately driving fibrogenesis and pathological tissue remodelling. In recent years, DNA repair processes, particularly base excision repair in both the nucleus and mitochondria, receive increasing attention as modulators of inflammatory and fibrotic outcomes. Here, we review the molecular mechanisms by which unresolved nuclear and mitochondrial DNA lesions translate into chronic inflammation and fibrosis across skin, liver, lung and cardiovascular tissues. We discuss the roles of chromatin context, NAD + availability, repair intermediates and mitochondrial genome instability in shaping DNA damage responses and highlight emerging chemical biology strategies to facilitate DNA repair, including organocatalytic switches of DNA glycosylases, DNA polymerase γ (POLG) activators or small molecules targeting the inflammasome or cGAS-STING pathway. Based on the available evidence from animal models and organotypic human in vitro cultures, we propose that facilitated DNA repair may represent a promising therapeutic strategy for chronic inflammatory and fibrotic diseases. This perspective positions genome maintenance pathways as upstream intervention points for chronic inflammatory and fibrotic diseases.",2026,2026-03-23,10.1039/d5cb00327j,41918628,PMC13034181,Maurice Michel; Nayere Taebnia; Volker M Lauschke,RSC chemical biology,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/41918628/,False,page_0002.xml.gz,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,41917188,Multiomic single-cell perturbation screens reveal critical lncRNA regulators of senescence.,"Long noncoding RNAs (lncRNAs) regulate transcriptional and epigenetic programs during aging and senescence. However, no comprehensive studies have systematically integrated multilayered analyses to reveal their diverse regulatory roles. Moreover, lncRNAs with therapeutic potential in age-related diseases remain unexplored. Here we systematically perturbed 32 high-abundance aging- and senescence-associated lncRNAs (PtbAlncs) using a Perturb-seq-based CRISPR-dCas9-KRAB knockdown system coupled with single-nucleus multiomics profiling, enabling simultaneous transcriptomic and chromatin accessibility analysis. This analysis uncovered essential roles for previously uncharacterized lncRNAs in senescence regulation, validated computationally and experimentally. These lncRNAs modulate distinct single-cell RNA-sequencing modules through diverse yet overlapping epigenetic motifs in single-cell ATAC-sequencing modules. Among them, HOTAIRM1, a DNA repair-associated PtbAlnc, stabilizes DNA repair by cooperating with BANF1 and p53 at double-strand break loci within condensates. Its deficiency impairs DNA repair and triggers p53-mediated senescence. In aged mouse lungs, adeno-associated virus-mediated HOTAIRM1 overexpression reduced fibrosis, alleviated tissue damage, and promoted cellular proliferation, underscoring its therapeutic potential.",2026,2026-03-31,10.1038/s43587-026-01100-7,41917188,7592626,Shouxuan Zhu; Sunyang Ying; Donghong Cai; Ya Ren; Luoxi Wang; Zhi Qi; Vera Gorbunova; Jing-Dong J Han,Nature aging,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/41917188/,False,page_0002.xml.gz,True,True,True,2,epigenomics;transcriptomics,True,True,True
pubmed,41916092,Ageing of the Oral Mucosa: Mechanisms and Consequences.,"Oral mucosal ageing represents a fundamental reprogramming of the tissue microenvironment, a dynamic process that underlies the functional decline and heightened disease susceptibility observed in the elderly. This review synthesises current evidence to reconceptualise oral mucosal ageing as an active reprogramming of the tissue microenvironment, delineating the interplay between structural, molecular, and immunological changes, and exploring how these alterations drive functional decline and increase susceptibility to age-related oral diseases. Through a comprehensive analysis of experimental and clinical studies from human and animal models, we demonstrate that the ageing process fundamentally transforms the oral mucosa. Key findings include structural changes such as epithelial atrophy, extracellular matrix remodelling, and salivary gland degeneration, driven molecularly by genomic instability, accumulation of proinflammatory senescent cells, stem cell exhaustion, and dysregulated stress responses. These are compounded by an immunological state of 'inflammaging' and functional decline in innate and adaptive immunity, further exacerbated by shifts in the oral microbiome. Collectively, these deficits lead to impaired regeneration, diminished sensory function, and reduced salivary secretion, creating a permissive landscape for chronic oral diseases. In conclusion, oral mucosal ageing is a dynamic process of microenvironmental reprogramming driven by cellular senescence, immunosenescence, and structural decay. This actively underpins the heightened vulnerability to oral disease in the elderly, providing a mechanistic foundation for developing targeted interventions to preserve oral health in ageing populations.",2026,2026-03-30,10.1016/j.identj.2026.109482,41916092,PMC13068552,Chongsheng Qiu; Weiping Jie; Yinjie Qian; Xiao Lu; Yaqian Chen; Misi Si,International dental journal,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/41916092/,False,page_0002.xml.gz,True,False,True,2,genomics;microbiomics,True,True,True
pubmed,41915085,Cancer and aging: complex associations and therapeutic targets.,"The incidence of cancer increases markedly with aging, and the two processes share underlying molecular mechanisms. In the context of global population aging and rising cancer incidence, nine convergent hallmark axes have been identified: genomic instability, epigenetic drift, inflammation-immunity imbalance, microbiome dysbiosis, metabolic reprogramming, telomere attrition, stem cell exhaustion, cellular senescence, and autophagy dysfunction. These hallmarks constitute an integrated regulatory network that operates synergistically, antagonistically, or through bidirectional feedback across molecular, cellular, and microenvironmental levels. Genomic instability, epigenetic remodeling, chronic inflammation, microbiome dysbiosis, and metabolic reprogramming in aging often act synergistically to promote tumorigenesis, whereas telomere attrition and stem cell exhaustion primarily exert antagonistic, tumor-suppressive effects. Cellular senescence and autophagy dysfunction display context-dependent dual roles. Importantly, this network framework has direct relevance to cancer therapeutics. Although chemotherapy, radiotherapy, and immunotherapy effectively suppress tumor progression, they frequently induce therapy-induced senescence, characterized by cell-cycle arrest and a senescence-associated secretory phenotype, thereby accelerating functional decline and increasing long-term toxicities in older patients. The proposed ""synergistic-antagonistic-dual"" framework linking aging and cancer not only helps explain the disproportionate cancer burden in older adults but also supports a ""one drug, two targets"" therapeutic paradigm. Targeting these shared pathways has delayed aging phenotypes and suppressed tumorigenesis in preclinical studies and early clinical trials, highlighting the potential of integrated interventions that concurrently address aging and cancer.",2026,2026-03-31,10.1186/s43556-026-00423-6,41915085,PMC13038835,Jingjing Liang; Siying Zang; Zhe Wang; Ruijuan Zhang,Molecular biomedicine,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/41915085/,False,page_0002.xml.gz,True,False,True,2,genomics;microbiomics,True,True,True
pubmed,41910653,"Cellular Senescence in Gastric Cancer: Molecular Mechanisms, Microenvironment Remodeling and Therapeutic Implications.","Gastric cancer (GC) remains a leading cause of cancer-related morbidity and mortality worldwide, with poor prognosis for advanced-stage patients. Therefore, in-depth exploration of the mechanisms underlying GC initiation and progression, as well as the development of novel therapeutic strategies, is of crucial importance. Cellular senescence is a stable cell cycle arrest program that plays a dual role in GC. It exerts tumor-suppressive effects via growth arrest but also promotes tumor progression and immune evasion by remodeling the tumor microenvironment (TME) through senescence-associated secretory phenotype (SASP). This review comprehensively elucidates the molecular mechanisms of cellular senescence in GC and the core regulatory networks involving gene regulation, epigenetic modifications, metabolic reprogramming, and cell cycle arrest. Additionally, the review highlights how senescent cells foster an immunosuppressive microenvironment via SASP, forming a self-reinforcing feed-forward loop. Regarding therapeutic strategies, we summarize potential approaches targeting cellular senescence, including senescence induction, senescent cell clearance, SASP modulation, and multi-target synergistic therapy by integrating epigenetic regulation, metabolic intervention, and immune microenvironment modulation. Despite progress, numerous challenges remain. Future studies should leverage multi-omics technologies, novel models' development, and large-scale clinical trials to advance the clinical translation of GC cellular senescence research, providing new insights for improving prognosis.",2026,2026-03-19,10.14336/ad.2025.1571,41910653,,Zhiyuan Shi; Zhao Sun; Yuan Liu; Yuping Ge; Ning Jia; Yuwei Hua; Lin Zhao; Xiang Wang; Yi Ba,Aging and disease,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/41910653/,False,page_0002.xml.gz,True,True,False,0,,True,True,True
pubmed,41909151,Non-linear age-related change in human Interleukin-11 and the receptor subunit alpha DNA methylation.,"Interleukin-11 (IL-11) is a cytokine involved in inflammatory processes and a previous study showed that blocking or knocking down IL11 in mice prolongs a healthy lifespan. This study investigates DNA methylation (DNAm) changes in the IL11 and IL-11 receptor subunit alpha (IL-11RA) gene across ages to explore age-related epigenetic patterns that may influence IL-11 production and pathway sensitivity. A genome-wide DNAm database focusing on Cytosine-phosphate-Guanine (CpG) sites within the IL11 and IL1 1RA was analyzed. Hierarchical regression analyses examined the relationship between DNAm, age, and the squared age term for quadratic associations. The database comprised 10,297 samples (5156 males and 5141 females) with a mean age of 53.9 years (SD = 14.1 years). The majority of IL11 and IL1 1RA CpG sites in the TSS1500 and 3'UTR regions exhibited significant inverse U-shaped associations with age. DNAm levels were low during youth, increased in middle age (40s-50s), and decreased again in older age. The observed inverse U-shaped DNAm patterns in the IL11 and IL1 1RA suggest non-linear age-related regulation that may influence IL-11 expression and sensitivity. These findings indicate that IL-11 may have different roles across life stages and suggest that therapeutic interventions targeting IL-11 should consider age-specific effects.",2026,2026-03-19,10.1016/j.bbrep.2026.102546,41909151,PMC13019085,Akiyoshi Shimura; Varun B Dwaraka; Kyosuke Yamanishi; Tomoteru Seki; Tsuyoshi Nishiguchi; Bun Aoyama; Takaya Ishii; Nathan James Phuong; Nipun Gorantla; Hieu Dinh Nguyen; Therese Santiago; Shota Nishitani; Ryan Smith; Gen Shinozaki,Biochemistry and biophysics reports,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/41909151/,False,page_0002.xml.gz,True,False,True,2,epigenomics;genomics,True,True,True
pubmed,41907517,Obesity-associated gut microbiome influences diet-induced metabolic and cognitive outcomes in older adults.,"Obesity in older adults is a known risk factor for Alzheimer's disease and related dementias, potentially driven by metabolic dysfunction, inflammation and gut dysbiosis. The gut-brain axis, influenced by diet and the gut microbiome, is increasingly recognized as a contributor to neurodegeneration. In this sub-analysis of a 10-week randomized dietary education intervention (NCT06121986), we examined how obesity modulates gut microbiome, metabolome, and cognitive responses in 31 adults aged 55-85, with or without mild cognitive impairment. Participants received education on either a Mediterranean Diet or a Modified Mediterranean-Ketogenic Diet. Analyses were stratified by baseline obesity (BMI ≥30 kg/m²). Individuals with obesity exhibited lower microbial alpha-diversity, higher Bacteroides , and lower Akkermansia and Christensenellaceae_R-7_group , along with poorer memory and executive function. Only in the obese group did fat loss correlate with improvements in episodic memory and cognitive flexibility. In contrast, increased fat mass was associated with improved memory in non-obese participants. Gains in skeletal muscle mass predicted cognitive improvement in adults aged ≥73. Changes in gut (acetate, propionate, lactate) and plasma (acetate, pyruvate, citric acid) metabolites were linked to cognitive and body composition outcomes. These exploratory findings highlight the gut-muscle-brain axis as a modifiable target to enhance cognitive health in aging populations.",2025,2025-12-25,10.1080/29933935.2025.2605879,41907517,PMC12938881,Cole Patoine; Julia Sheffler; Trinity Sims; Viviana Gutierrez; Gwoncheol Park; Moses Mayonu; Bo Wang; Ravinder Nagpal,Gut microbes reports,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/41907517/,False,page_0002.xml.gz,True,False,True,2,metabolomics;microbiomics,True,True,True
pubmed,41906543,Rewiring the cardiovascular epigenome: the multi-target strategy of traditional Chinese medicine.,"Epigenetic mechanisms, including DNA methylation, histone modifications, and non-coding RNAs (ncRNAs), are fundamentally involved in the initiation and progression of cardiovascular diseases (CVDs). An increasing body of evidence suggests that Traditional Chinese Medicines (TCMs), characterized by multi‑component and multi‑target actions, significantly regulate these epigenetic processes. This review summarizes current advances in TCM‑mediated epigenetic regulation in CVDs and outlines how representative herbs, bioactive compounds, and classical formulations are involved in regulating key epigenetic enzymes, chromatin states, and regulatory RNA networks. Mechanistic evidence across three major epigenetic layers is critically evaluated, and emerging technologies, such as multi-omics profiling, single-cell epigenomics, and CRISPR-based epigenome editing, that have facilitated mechanistic elucidation are summarized. Current limitations, including heterogeneous study designs, insufficient mechanistic validation, and the scarcity of high-quality clinical trials, are discussed in depth. The prospects of integrating TCM with precision epigenetic medicine are further discussed, particularly through biomarker-guided interventions and synergistic combinations with modern therapeutics. A clearer mechanistic framework and standardized methodologies will be required to translate TCM-based epigenetic modulation into clinically actionable strategies for the prevention and treatment of CVDs.",2026,2026-03-29,10.1080/17501911.2026.2652278,41906543,PMC13166282,Yuxin Wei; Ruitong Du; Huiyue Yuan; Lihong Wu; Deqiang Yang; Fanjia Meng; Haixue Kuang; Zhibin Wang,Epigenomics,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/41906543/,False,page_0002.xml.gz,True,True,False,1,epigenomics,False,True,False
pubmed,41903861,Lipid metabolism and neurodegeneration: Mechanistic insights and therapeutic targets.,"Lipid metabolism plays a crucial role in maintaining brain homeostasis, affecting energy balance, membrane structure, and signaling pathways essential for neuronal and glial health. Disruption of lipid pathways is linked to neuroinflammation and the progression of neurodegenerative diseases like Alzheimer's and Parkinson's, as well as aging. Changes in cholesterol trafficking, sphingolipid and ceramide metabolism, and phospholipid remodeling can compromise synaptic membrane integrity and signaling, thereby increasing oxidative stress and inflammatory responses. Advanced techniques such as single-cell RNA sequencing (scRNA-seq) and single-nucleus transcriptomics have revealed specific alterations in lipid metabolism across different cell types, indicating a metabolic shift that enhances microglial activation and astrocytic reactivity. This lipid dysregulation contributes to a cycle that heightens neuronal vulnerability. Lipid rafts also facilitate receptor-mediated signaling, tying lipid imbalances to immune activation. Consequently, therapeutic strategies targeting lipid pathways are gaining traction, including modulating apolipoprotein E, inhibiting ceramide synthesis, and supplementing fatty acids to enhance membrane fluidity. Moreover, lipidomics helps identify unique lipid signatures that could serve as biomarkers for early diagnosis and treatment monitoring. Understanding the connection between lipid metabolism, neuroinflammation, and neurodegeneration offers valuable insights for developing targeted interventions in neurodegenerative diseases.",2026,2026-03-26,10.1016/j.arr.2026.103114,41903861,PMC13276798,Yessenia Marroquin Salas; Kevin M Kemper; Santhanam Shanmughapriya; Dianne Langford; Kalimuthusamy Natarajaseenivasan,Ageing research reviews,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/41903861/,False,page_0002.xml.gz,True,False,True,2,metabolomics;transcriptomics,True,True,True
pubmed,41898716,Mapping the Hypoxic Fitness Landscape of Retinal Pigment Epithelial Cells.,"Chronic hypoxia is a hallmark of aging and retinal diseases such as age-related macular degeneration (AMD), yet the molecular mechanisms that enable retinal pigment epithelium (RPE) cells to survive under sustained low-oxygen conditions remain poorly understood. To address this, we conducted transcriptomic profiling and a genome-wide CRISPR-Cas9 loss-of-function screen in ARPE-19 cells exposed to chronic hypoxia (1% and 5% O 2 ), mimicking the retinal disease environment. The CRISPR screen identified genes whose loss compromises RPE viability or fitness under hypoxia, while transcriptomic profiling revealed oxygen-dependent shifts in key functional modules. These findings converged on pathways related to mitochondrial function, extracellular matrix remodeling, vascular signaling, and cell cycle regulation, identifying unique functional nodes specific to RPE cells. These core processes are also implicated in retinal diseases, such as AMD. Together, these complementary approaches provide an integrated view of the molecular networks driving RPE adaptation to hypoxic stress and highlight novel gene candidates that may serve as therapeutic targets in retinal disease.",2026,2026-03-21,10.3390/ijms27062857,41898716,PMC13026493,Ozlem Calbay; Chen-Lin Hsieh; Charles Lu; Sujana Ghosh; Vinny Vijaykumar; Isabella Watts; Harry Sweigard; Jarel Gandhi; Anneke I den Hollander,International journal of molecular sciences,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/41898716/,False,page_0002.xml.gz,True,False,True,2,genomics;transcriptomics,True,True,True
pubmed,41898386,"The Women's Microbiome: Molecular Insights, Clinical Gaps, and Future Frontiers in Precision Health with Implications for Gulf Cooperation Council Populations.","The human microbiome has emerged as a central regulator of health and disease; however, women-specific microbiome research has only recently gained focused scientific attention. Accumulating evidence demonstrates that microbial ecosystems across the gut, vagina, skin, breast tissue, and reproductive tract are dynamically shaped by female hormones, life-stage transitions, and environmental exposures. These interactions influence immune regulation, metabolic homeostasis, reproductive outcomes, mental health, and cancer risk, in part through microbiome-mediated endocrine pathways such as the estrobolome. Advances in high-resolution molecular technologies-including metagenomics, metabolomics, spatial and single-cell profiling, and artificial intelligence-driven modeling-have shifted microbiome research from descriptive taxonomy toward functional, mechanistic, and predictive science. These approaches highlight microbial function and metabolite production as stronger determinants of health outcomes than taxonomic composition alone. Nonetheless, major gaps persist, including limited causal evidence, methodological heterogeneity, underrepresentation of non-Western populations, and barriers to clinical translation. Microbiome-targeted interventions, including probiotics, prebiotics, postbiotics, and emerging microbiota-based therapies, have garnered increasing interest in women's health. Select Lactobacillus and Bifidobacterium strains show potential in modulating vaginal and gastrointestinal health, pregnancy outcomes, and immune function; however, clinical effects remain highly strain-specific and context-dependent. Discrepancies between experimental findings, commercial claims, and validated clinical use underscore the need for rigorous, women-centered trials and standardized outcome measures. This narrative review synthesizes current molecular insights into the women's microbiome across endocrine interactions, pregnancy, reproductive and metabolic health, lifestyle influences, and microbiome-based therapeutic strategies. We integrate clinical perspectives to identify diagnostic and translational challenges and propose future directions emphasizing precision microbiome medicine, validated biomarkers, careful evaluation of microbiome-targeted interventions, and inclusive research frameworks, including populations from the Gulf Cooperation Council (GCC). Collectively, this review positions the microbiome as a critical yet underutilized axis in women's health and outlines a roadmap toward personalized, evidence-based care across the female lifespan.",2026,2026-03-10,10.3390/ijms27062521,41898386,PMC13026306,Muriel Tahtouh Zaatar; Rima Othman; Mohammed Abushawish; Michel Akl; Mohamad Taha Alachkar; Ghaya Almatboona; Fatma Alriyami; Aljoud Alshaibani; Dana Ashkanani; Munira Basharova; Mohammad Imam; Nadia Khassay; Mila Souha Mikhael; Rozhin Naderi Far; Sophia Shaqra; Kiara Verwey; Alika Suleimanova; Mariam Yousafzada; Yuliya Burmagina,International journal of molecular sciences,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/41898386/,False,page_0002.xml.gz,True,False,True,2,metabolomics;microbiomics,True,True,True
